model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1293,java,medium,0.5135614684741758,-0.5135614684741758,True,True,-1.0,True,True,-1.375,0.625,-1.0,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1294,java,medium,0.7505898385391818,0.7505898385391818,False,False,,False,True,-1.0,-0.125,-0.4375,-0.5625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1295,java,medium,0.9012159842467328,0.9012159842467328,False,False,,False,True,-0.25,-1.25,0.5,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1296,java,medium,0.8928700993073928,0.8928700993073928,False,False,,False,True,-0.75,-0.25,-0.25,-0.5,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1297,java,medium,0.5039642521753486,0.5039642521753486,False,False,,False,True,-0.5,-1.625,0.5625,-1.0625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1298,java,medium,0.7665850420610767,-0.7665850420610767,True,True,-1.0,True,True,-1.25,0.375,-0.8125,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1299,java,medium,0.7665850420610767,-0.7665850420610767,True,True,-1.0,True,True,-0.875,0.5,-0.6875,-0.1875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1300,java,medium,0.645243896288068,-0.645243896288068,False,False,,False,True,0.0,0.75,-0.375,0.375,True,False,True,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1301,java,medium,0.6481537084395166,0.6481537084395166,True,True,1.0,True,True,2.0,-2.5,2.25,-0.25,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1302,java,medium,0.596141951645072,0.596141951645072,True,True,1.0,True,True,1.125,-2.375,1.75,-0.625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1303,java,medium,0.8691040235716839,0.8691040235716839,False,False,,False,True,-0.75,-0.25,-0.25,-0.5,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1304,java,medium,0.5592425117998336,0.5592425117998336,True,False,-1.0,False,False,-1.5,0.25,-0.875,-0.625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1305,java,medium,0.9465819718169448,0.9465819718169448,True,False,-1.0,False,False,-0.625,0.5,-0.5625,-0.0625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1306,java,medium,0.8617210180946157,0.8617210180946157,True,False,-1.0,False,False,-1.375,1.125,-1.25,-0.125,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1307,java,medium,0.6519216868985869,-0.6519216868985869,True,True,-1.0,True,True,-1.75,1.25,-1.5,-0.25,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1308,java,medium,0.6640874567156354,-0.6640874567156354,True,True,-1.0,True,True,-1.375,0.375,-0.875,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1309,java,medium,0.8455944987494113,-0.8455944987494113,True,True,-1.0,True,True,-1.25,0.25,-0.75,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1310,java,medium,0.974449965822796,0.974449965822796,False,False,,False,True,-1.375,-0.25,-0.5625,-0.8125,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1311,java,medium,0.9612817230414088,-0.9612817230414087,True,True,-1.0,True,True,-2.0,1.25,-1.625,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1312,java,medium,0.7374215957577914,0.7374215957577914,True,False,-1.0,False,False,-2.0,1.0,-1.5,-0.5,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1313,java,medium,0.5997074151873092,0.5997074151873092,True,False,-1.0,False,False,-2.0,2.5,-2.25,0.25,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1314,java,medium,0.7508234578004817,-0.7508234578004817,True,True,-1.0,True,True,-2.125,1.625,-1.875,-0.25,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1315,java,medium,0.781810055787219,0.781810055787219,True,False,-1.0,False,False,-1.5,0.875,-1.1875,-0.3125,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1316,java,medium,0.6233459119751826,-0.6233459119751826,True,True,-1.0,True,True,-2.0,2.125,-2.0625,0.0625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1317,java,medium,0.6637579807107135,0.6637579807107135,False,False,,False,True,-2.0,-0.25,-0.875,-1.125,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1318,java,medium,0.6637579807107135,0.6637579807107135,True,False,-1.0,False,False,-2.75,0.875,-1.8125,-0.9375,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1319,java,medium,0.8452650227444892,0.8452650227444892,False,False,,False,True,-1.5,-0.875,-0.3125,-1.1875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1320,java,medium,0.8452650227444892,0.8452650227444892,False,False,,False,True,-2.75,-0.5,-1.125,-1.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1321,java,medium,0.8043510104982644,-0.8043510104982644,True,False,1.0,False,False,1.75,-1.125,1.4375,0.3125,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1322,java,medium,0.5794026823811216,0.5794026823811216,False,False,,False,True,-0.75,-0.5,-0.125,-0.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1323,java,medium,0.7374886068989654,0.7374886068989654,False,False,,False,True,-0.875,-0.375,-0.25,-0.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1324,java,medium,0.8799899393571514,0.8799899393571514,True,False,-1.0,False,False,-1.75,0.875,-1.3125,-0.4375,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1325,java,medium,0.7972310569081467,0.7972310569081467,True,False,-1.0,False,False,-0.75,1.375,-1.0625,0.3125,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1326,java,medium,0.9598728856713789,-0.9598728856713787,True,False,1.0,False,False,0.125,-0.75,0.4375,-0.3125,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1327,java,medium,0.6185565385552012,0.6185565385552012,True,True,1.0,True,True,0.375,-1.625,1.0,-0.625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1328,java,medium,0.981570622622751,0.981570622622751,True,True,1.0,True,True,0.625,-2.0,1.3125,-0.6875,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1329,java,medium,0.8000635805889762,0.8000635805889762,False,False,,False,True,-0.25,-0.5,0.125,-0.375,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1330,java,medium,0.981570622622751,0.981570622622751,False,False,,False,True,-0.375,-1.375,0.5,-0.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1331,java,medium,0.5729386667595726,0.5729386667595726,True,True,1.0,True,True,0.25,-0.5,0.375,-0.125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1332,java,medium,0.6746921819117571,-0.6746921819117571,False,False,,True,False,-0.5,-0.125,-0.1875,-0.3125,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1333,java,medium,0.5374004693013699,-0.5374004693013699,False,False,,True,False,-0.125,-2.375,1.125,-1.25,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1334,java,medium,0.6244890859691645,-0.6244890859691645,True,False,1.0,False,False,0.5,-2.25,1.375,-0.875,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1335,java,medium,0.91580879435465,0.9158087943546499,True,True,1.0,True,True,0.875,-1.0,0.9375,-0.0625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1336,java,medium,0.6656530884584559,0.6656530884584559,True,True,1.0,True,True,1.625,-2.75,2.1875,-0.5625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1337,java,medium,0.6253267941135238,0.6253267941135238,True,False,-1.0,False,False,-0.5,0.0,-0.25,-0.25,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1338,java,medium,0.8068338361472988,0.8068338361472988,True,True,1.0,True,True,1.25,-2.25,1.75,-0.5,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1339,java,medium,0.7779784696837682,-0.7779784696837682,True,False,1.0,False,False,0.5,-1.75,1.125,-0.625,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1340,java,medium,0.7498671689622933,-0.7498671689622933,False,False,,True,False,-1.625,-0.25,-0.6875,-0.9375,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1341,java,medium,0.7498671689622933,-0.7498671689622933,False,False,,True,False,-1.25,-0.75,-0.25,-1.0,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1342,java,medium,0.9313742109960684,-0.9313742109960683,True,True,-1.0,True,True,-2.375,0.375,-1.375,-1.0,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1343,java,medium,0.9313742109960684,-0.9313742109960683,False,False,,True,False,-1.375,-0.125,-0.625,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1344,java,medium,0.5206821252741308,0.5206821252741308,False,False,,False,True,-1.125,-1.375,0.125,-1.25,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1345,java,medium,0.9612817230414066,-0.9612817230414066,True,True,-1.0,True,True,-1.625,0.125,-0.875,-0.75,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1346,java,medium,0.8089697549969012,-0.8089697549969012,True,True,-1.0,True,True,-1.375,0.375,-0.875,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1347,java,medium,0.6530740938391763,-0.6530740938391763,False,False,,True,False,-1.125,-0.25,-0.4375,-0.6875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1348,java,medium,0.6057391679439013,-0.6057391679439013,True,False,1.0,False,False,0.0,-0.625,0.3125,-0.3125,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1349,java,medium,0.8377934937744458,0.8377934937744458,True,True,1.0,True,True,1.5,-2.875,2.1875,-0.6875,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1350,java,medium,0.7957698845295278,-0.7957698845295278,True,False,1.0,False,False,1.0,-1.875,1.4375,-0.4375,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1351,java,medium,0.8559357807902945,-0.8559357807902945,True,True,-1.0,True,True,-1.625,0.75,-1.1875,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1352,java,medium,0.7900945668833486,-0.7900945668833486,True,True,-1.0,True,True,-1.25,0.0,-0.625,-0.625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1353,java,medium,0.9464961699991176,-0.9464961699991175,True,False,1.0,False,False,0.25,-2.0,1.125,-0.875,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1354,java,medium,0.9847083964527372,-0.9847083964527372,False,False,,True,False,-0.375,-2.0,0.8125,-1.1875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1355,java,medium,0.8159138095568945,-0.8159138095568945,False,False,,True,False,-0.875,-0.875,0.0,-0.875,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1356,java,medium,0.5739128821232433,0.5739128821232433,True,True,1.0,True,True,0.0,-1.375,0.6875,-0.6875,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1357,java,medium,0.6329336607866525,0.6329336607866525,False,False,,False,True,-0.75,-1.0,0.125,-0.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1358,java,medium,0.8552131112134068,-0.8552131112134068,False,False,,True,False,-0.625,-0.75,0.0625,-0.6875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1359,java,medium,0.8552131112134068,-0.8552131112134068,False,False,,True,False,-0.125,-1.125,0.5,-0.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1360,java,medium,0.8032628096647374,0.8032628096647374,True,True,1.0,True,True,0.0,-0.875,0.4375,-0.4375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1361,java,medium,0.5010393698411751,0.5010393698411751,True,False,-1.0,False,False,-0.875,0.75,-0.8125,-0.0625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1362,java,medium,0.8912541204306524,0.8912541204306524,False,False,,False,True,-0.625,-0.875,0.125,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1363,java,medium,0.9331490261547648,-0.9331490261547649,False,False,,True,False,-0.75,-0.25,-0.25,-0.5,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1364,java,medium,0.7004143521492096,0.7004143521492096,True,True,1.0,True,True,1.125,-2.125,1.625,-0.5,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1365,java,medium,0.5296395234070141,0.5296395234070141,False,False,,False,True,-0.625,-1.625,0.5,-1.125,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1366,java,medium,0.5125093246205266,0.5125093246205266,False,False,,False,True,-0.25,-0.375,0.0625,-0.3125,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1367,java,medium,0.6114144855900797,-0.6114144855900797,True,True,-1.0,True,True,-1.0,0.25,-0.625,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1368,java,medium,0.97442856965763,-0.9744285696576299,True,True,-1.0,True,True,-0.625,0.75,-0.6875,0.0625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1369,java,medium,0.8559357807902936,-0.8559357807902936,True,False,1.0,False,False,0.625,-0.625,0.625,0.0,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1370,java,medium,0.8297892484946054,0.8297892484946054,True,True,1.0,True,True,0.25,-1.0,0.625,-0.375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1371,java,medium,0.9271150399275204,0.9271150399275203,True,True,1.0,True,True,0.75,-1.0,0.875,-0.125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1372,java,medium,0.574789662821187,0.574789662821187,True,True,1.0,True,True,0.625,-0.75,0.6875,-0.0625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1373,java,medium,0.9068125405919868,-0.9068125405919867,True,False,1.0,False,False,0.25,-1.0,0.625,-0.375,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1374,java,medium,0.5437984565244367,-0.5437984565244367,False,False,,True,False,-0.125,-0.125,0.0,-0.125,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1375,java,medium,0.5437984565244367,-0.5437984565244367,True,False,1.0,False,False,0.75,-1.875,1.3125,-0.5625,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1376,java,medium,0.908257879745762,0.9082578797457619,True,True,1.0,True,True,1.25,-2.125,1.6875,-0.4375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1377,java,medium,0.908257879745762,0.9082578797457619,True,True,1.0,True,True,0.625,-1.625,1.125,-0.5,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1378,java,medium,0.5437984565244367,-0.5437984565244367,True,False,1.0,False,False,1.0,-1.75,1.375,-0.375,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1379,java,medium,0.7267508377119878,0.7267508377119878,True,True,1.0,True,True,1.75,-1.875,1.8125,-0.0625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1380,java,medium,0.7253054985582126,-0.7253054985582126,True,False,1.0,False,False,0.75,-1.375,1.0625,-0.3125,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1381,java,medium,0.5663014507409068,0.5663014507409068,False,False,,False,True,-0.625,-0.875,0.125,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1382,java,medium,0.916070049365076,0.9160700493650759,True,False,-1.0,False,False,-1.0,0.375,-0.6875,-0.3125,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1383,java,medium,0.5804548279629321,-0.5804548279629321,False,False,,True,False,-0.25,-0.625,0.1875,-0.4375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1384,java,medium,0.8716015083072681,0.8716015083072681,False,False,,False,True,-0.375,-2.125,0.875,-1.25,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1385,java,medium,0.8106458151418064,-0.8106458151418064,True,True,-1.0,True,True,-2.125,0.625,-1.375,-0.75,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1386,java,medium,0.7028909116480839,-0.7028909116480839,False,False,,True,False,-2.5,-0.5,-1.0,-1.5,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1387,java,medium,0.7028909116480839,-0.7028909116480839,False,False,,True,False,-2.5,-1.25,-0.625,-1.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1388,java,medium,0.5213838696143089,-0.5213838696143089,False,False,,True,False,-1.875,-1.625,-0.125,-1.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1389,java,medium,0.8843979536818581,-0.8843979536818581,False,False,,True,False,-1.5,-1.75,0.125,-1.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1390,java,medium,0.6979168674136247,0.6979168674136247,False,False,,False,True,-0.75,-1.0,0.125,-0.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1391,java,medium,0.8481055832391857,0.8481055832391857,False,False,,False,True,-1.125,-0.125,-0.5,-0.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1392,java,medium,0.6122094075716908,-0.6122094075716908,True,True,-1.0,True,True,-1.625,0.25,-0.9375,-0.6875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1393,java,medium,0.6228079132127713,-0.6228079132127713,False,False,,True,False,-1.375,-0.125,-0.625,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1394,java,medium,0.8292484230574273,0.8292484230574273,False,False,,False,True,-0.625,-1.375,0.375,-1.0,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1395,java,medium,0.6228079132127713,-0.6228079132127713,False,False,,True,False,-1.125,-1.0,-0.0625,-1.0625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1396,java,medium,0.6228079132127713,-0.6228079132127713,False,False,,True,False,-1.125,-0.25,-0.4375,-0.6875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1397,java,medium,0.8292484230574273,0.8292484230574273,False,False,,False,True,-1.25,-0.125,-0.5625,-0.6875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1398,java,medium,0.9155252157156992,0.9155252157156991,True,True,1.0,True,True,1.25,-1.75,1.5,-0.25,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1399,java,medium,0.8360186786157494,0.8360186786157494,True,True,1.0,True,True,1.5,-1.5,1.5,0.0,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1400,java,medium,0.6545116365819751,0.6545116365819751,True,True,1.0,True,True,0.5,-0.5,0.5,0.0,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1401,java,medium,0.6751514083334064,0.6751514083334064,False,False,,False,True,-0.5,-0.375,-0.0625,-0.4375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1402,java,medium,0.6973163992806364,-0.6973163992806364,True,False,1.0,False,False,1.375,-1.25,1.3125,0.0625,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1403,java,medium,0.6791078245494452,0.6791078245494452,False,False,,False,True,-0.375,-0.25,-0.0625,-0.3125,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1404,java,medium,0.7057667981502989,0.7057667981502989,True,True,1.0,True,True,0.25,-0.875,0.5625,-0.3125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1405,java,medium,0.8894723087918711,0.8894723087918711,True,True,1.0,True,True,0.75,-0.25,0.5,0.25,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1406,java,medium,0.598990308550745,0.598990308550745,True,True,1.0,True,True,0.125,-1.125,0.625,-0.5,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1407,java,medium,0.598990308550745,0.598990308550745,True,False,-1.0,False,False,-0.375,0.5,-0.4375,0.0625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_1408,java,medium,0.78049735058452,0.78049735058452,False,False,,False,True,-0.125,-0.875,0.375,-0.5,True,False,False,False
