system,language,pair_id,difficulty,abs_z_diff,snippet_i,snippet_j,human_preference,selected_AB,selected_BA,parsed_choice_AB,parsed_choice_BA,margin_AB,margin_BA,valid,valid_correct,c,b,tie_c,boundary,d_selected,d_correct,ab_correct,ocr_correct
direct_qwen_image_only,python,ext_dorn_python_medium_07410,medium,0.852176821893118,dorn_python_046,dorn_python_097,dorn_python_097,dorn_python_097,dorn_python_046,B,B,-1.625,-1.125,False,False,-0.25,-1.375,False,False,dorn_python_097,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07411,medium,0.6307341499162721,dorn_python_030,dorn_python_057,dorn_python_030,dorn_python_057,dorn_python_030,B,B,-0.375,-0.5,False,False,0.0625,-0.4375,False,False,dorn_python_030,True,False,False
direct_qwen_image_only,python,ext_dorn_python_medium_07412,medium,0.8590155428258651,dorn_python_036,dorn_python_096,dorn_python_096,dorn_python_096,dorn_python_036,B,B,-0.625,-0.875,False,False,0.125,-0.75,False,False,dorn_python_036,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07413,medium,0.629886107355435,dorn_python_024,dorn_python_048,dorn_python_048,dorn_python_048,dorn_python_024,B,B,-0.5,-0.375,False,False,-0.0625,-0.4375,False,False,dorn_python_048,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07414,medium,0.962969772833366,dorn_python_005,dorn_python_118,dorn_python_005,dorn_python_118,dorn_python_005,B,B,-0.125,-1.25,False,False,0.5625,-0.6875,False,False,dorn_python_005,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07415,medium,0.889515282145191,dorn_python_047,dorn_python_118,dorn_python_047,dorn_python_118,dorn_python_047,B,B,-0.125,-1.0,False,False,0.4375,-0.5625,False,False,dorn_python_047,True,False,False
direct_qwen_image_only,python,ext_dorn_python_medium_07416,medium,0.6564384488242031,dorn_python_074,dorn_python_099,dorn_python_074,dorn_python_099,dorn_python_074,B,B,-0.25,-0.125,False,False,-0.0625,-0.1875,False,False,dorn_python_099,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07417,medium,0.831986738744616,dorn_python_017,dorn_python_069,dorn_python_069,dorn_python_069,dorn_python_069,B,A,-2.5,0.875,True,True,-1.6875,-0.8125,False,False,dorn_python_069,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07418,medium,0.7597077804280351,dorn_python_057,dorn_python_067,dorn_python_067,dorn_python_067,dorn_python_067,B,A,-0.875,0.625,True,True,-0.75,-0.125,False,False,dorn_python_067,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07419,medium,0.5676890355002641,dorn_python_024,dorn_python_052,dorn_python_052,dorn_python_052,dorn_python_024,B,B,-1.0,-0.25,False,False,-0.375,-0.625,False,False,dorn_python_052,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07420,medium,0.8335464044916051,dorn_python_023,dorn_python_105,dorn_python_105,dorn_python_023,dorn_python_023,A,B,0.625,-1.125,True,False,0.875,-0.25,False,False,dorn_python_023,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07421,medium,0.9605950096923421,dorn_python_023,dorn_python_065,dorn_python_065,dorn_python_065,dorn_python_023,B,B,-1.0,-1.75,False,False,0.375,-1.375,False,False,dorn_python_023,False,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07422,medium,0.761789239768751,dorn_python_035,dorn_python_106,dorn_python_035,dorn_python_035,dorn_python_035,A,B,0.625,-3.625,True,True,2.125,-1.5,False,False,dorn_python_035,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07423,medium,0.6386854967479011,dorn_python_000,dorn_python_057,dorn_python_057,dorn_python_057,dorn_python_057,B,A,-1.375,2.25,True,True,-1.8125,0.4375,False,False,dorn_python_057,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07424,medium,0.999022587990766,dorn_python_022,dorn_python_098,dorn_python_022,dorn_python_022,dorn_python_022,A,B,1.125,-3.0,True,True,2.0625,-0.9375,False,False,dorn_python_022,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07425,medium,0.551019013873842,dorn_python_062,dorn_python_087,dorn_python_087,dorn_python_087,dorn_python_062,B,B,-1.125,-1.125,False,False,0.0,-1.125,True,False,,False,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07426,medium,0.625306517547071,dorn_python_004,dorn_python_053,dorn_python_053,dorn_python_053,dorn_python_004,B,B,-2.375,-0.625,False,False,-0.875,-1.5,False,False,dorn_python_053,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07427,medium,0.7979395206907011,dorn_python_086,dorn_python_087,dorn_python_086,dorn_python_086,dorn_python_086,A,B,0.5,-1.375,True,True,0.9375,-0.4375,False,False,dorn_python_086,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07428,medium,0.8150289820570791,dorn_python_031,dorn_python_085,dorn_python_031,dorn_python_085,dorn_python_085,B,A,-3.0,0.5,True,False,-1.75,-1.25,False,False,dorn_python_085,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07429,medium,0.6532332377474941,dorn_python_022,dorn_python_083,dorn_python_022,dorn_python_083,dorn_python_022,B,B,-0.375,-2.75,False,False,1.1875,-1.5625,False,False,dorn_python_022,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07430,medium,0.684621067114294,dorn_python_047,dorn_python_086,dorn_python_086,dorn_python_047,dorn_python_047,A,B,0.375,-0.25,True,False,0.3125,0.0625,False,False,dorn_python_047,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07431,medium,0.8473219063379871,dorn_python_044,dorn_python_094,dorn_python_044,dorn_python_094,dorn_python_044,B,B,-0.375,-1.625,False,False,0.625,-1.0,False,False,dorn_python_044,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07432,medium,0.9537770988194171,dorn_python_061,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_103,B,A,-2.5,0.5,True,True,-1.5,-1.0,False,False,dorn_python_103,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07433,medium,0.6074177337697131,dorn_python_016,dorn_python_080,dorn_python_080,dorn_python_080,dorn_python_080,B,A,-1.75,0.625,True,True,-1.1875,-0.5625,False,False,dorn_python_080,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07434,medium,0.987143567407166,dorn_python_037,dorn_python_101,dorn_python_101,dorn_python_101,dorn_python_037,B,B,-0.625,-0.75,False,False,0.0625,-0.6875,False,False,dorn_python_037,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07435,medium,0.7431634284738161,dorn_python_090,dorn_python_099,dorn_python_090,dorn_python_099,dorn_python_099,B,A,-1.125,0.125,True,False,-0.625,-0.5,False,False,dorn_python_099,False,False,False
direct_qwen_image_only,python,ext_dorn_python_medium_07436,medium,0.602413170474126,dorn_python_041,dorn_python_094,dorn_python_041,dorn_python_094,dorn_python_041,B,B,-0.75,-1.5,False,False,0.375,-1.125,False,False,dorn_python_041,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07437,medium,0.607611717537147,dorn_python_080,dorn_python_114,dorn_python_114,dorn_python_114,dorn_python_114,B,A,-2.125,0.5,True,True,-1.3125,-0.8125,False,False,dorn_python_114,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07438,medium,0.9786905249290331,dorn_python_061,dorn_python_072,dorn_python_061,dorn_python_072,dorn_python_061,B,B,-0.875,-0.875,False,False,0.0,-0.875,True,False,,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07439,medium,0.5986974922583691,dorn_python_058,dorn_python_116,dorn_python_116,dorn_python_116,dorn_python_058,B,B,-0.625,-0.5,False,False,-0.0625,-0.5625,False,False,dorn_python_116,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07440,medium,0.5949298306999681,dorn_python_057,dorn_python_063,dorn_python_063,dorn_python_063,dorn_python_057,B,B,-1.375,-1.875,False,False,0.25,-1.625,False,False,dorn_python_057,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07441,medium,0.8956029471544581,dorn_python_044,dorn_python_090,dorn_python_044,dorn_python_090,dorn_python_044,B,B,-0.125,-1.25,False,False,0.5625,-0.6875,False,False,dorn_python_044,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07442,medium,0.5527393840101711,dorn_python_033,dorn_python_036,dorn_python_033,dorn_python_036,dorn_python_033,B,B,-1.75,-1.125,False,False,-0.3125,-1.4375,False,False,dorn_python_036,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07443,medium,0.5357267456587961,dorn_python_041,dorn_python_088,dorn_python_088,dorn_python_088,dorn_python_088,B,A,-1.625,0.75,True,True,-1.1875,-0.4375,False,False,dorn_python_088,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07444,medium,0.6352430260036821,dorn_python_060,dorn_python_065,dorn_python_060,dorn_python_065,dorn_python_060,B,B,-0.375,-2.5,False,False,1.0625,-1.4375,False,False,dorn_python_060,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07445,medium,0.6869001511951911,dorn_python_060,dorn_python_080,dorn_python_060,dorn_python_060,dorn_python_060,A,B,0.125,-1.875,True,True,1.0,-0.875,False,False,dorn_python_060,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07446,medium,0.9313058095604521,dorn_python_056,dorn_python_101,dorn_python_101,dorn_python_101,dorn_python_056,B,B,-0.875,-0.25,False,False,-0.3125,-0.5625,False,False,dorn_python_101,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07447,medium,0.8363330803396171,dorn_python_034,dorn_python_040,dorn_python_034,dorn_python_034,dorn_python_034,A,B,1.375,-1.625,True,True,1.5,-0.125,False,False,dorn_python_034,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07448,medium,0.981259424641553,dorn_python_084,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_084,B,B,-1.75,-1.0,False,False,-0.375,-1.375,False,False,dorn_python_108,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07449,medium,0.5912367667878691,dorn_python_026,dorn_python_055,dorn_python_055,dorn_python_055,dorn_python_026,B,B,-0.875,-0.75,False,False,-0.0625,-0.8125,False,False,dorn_python_055,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07450,medium,0.8893095326795091,dorn_python_012,dorn_python_090,dorn_python_012,dorn_python_090,dorn_python_012,B,B,-1.0,-0.25,False,False,-0.375,-0.625,False,False,dorn_python_090,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07451,medium,0.9544343276722681,dorn_python_052,dorn_python_064,dorn_python_052,dorn_python_052,dorn_python_052,A,B,0.375,-1.125,True,True,0.75,-0.375,False,False,dorn_python_052,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07452,medium,0.6870686194291801,dorn_python_001,dorn_python_016,dorn_python_001,dorn_python_016,dorn_python_001,B,B,-0.625,-1.75,False,False,0.5625,-1.1875,False,False,dorn_python_001,True,False,False
direct_qwen_image_only,python,ext_dorn_python_medium_07453,medium,0.5146063483394,dorn_python_014,dorn_python_076,dorn_python_014,dorn_python_014,dorn_python_014,A,B,1.0,-2.5,True,True,1.75,-0.75,False,False,dorn_python_014,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07454,medium,0.72989271559832,dorn_python_051,dorn_python_063,dorn_python_063,dorn_python_063,dorn_python_051,B,B,-2.0,-1.125,False,False,-0.4375,-1.5625,False,False,dorn_python_063,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07455,medium,0.8985787825210411,dorn_python_025,dorn_python_048,dorn_python_048,dorn_python_048,dorn_python_025,B,B,-0.625,-0.625,False,False,0.0,-0.625,True,False,,False,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07456,medium,0.648449588332912,dorn_python_031,dorn_python_058,dorn_python_058,dorn_python_058,dorn_python_031,B,B,-2.25,-0.125,False,False,-1.0625,-1.1875,False,False,dorn_python_058,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07457,medium,0.9408760347391011,dorn_python_038,dorn_python_087,dorn_python_087,dorn_python_087,dorn_python_038,B,B,-0.375,-1.75,False,False,0.6875,-1.0625,False,False,dorn_python_038,False,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07458,medium,0.784565470005087,dorn_python_018,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_018,B,B,-2.625,-0.625,False,False,-1.0,-1.625,False,False,dorn_python_108,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07459,medium,0.617599039379787,dorn_python_075,dorn_python_092,dorn_python_092,dorn_python_092,dorn_python_092,B,A,-2.25,1.875,True,True,-2.0625,-0.1875,False,False,dorn_python_092,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07460,medium,0.6767402595593021,dorn_python_033,dorn_python_061,dorn_python_061,dorn_python_061,dorn_python_033,B,B,-1.25,-1.5,False,False,0.125,-1.375,False,False,dorn_python_033,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07461,medium,0.92766974981628,dorn_python_002,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_002,B,B,-1.0,-0.875,False,False,-0.0625,-0.9375,False,False,dorn_python_108,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07462,medium,0.719440026960662,dorn_python_047,dorn_python_103,dorn_python_103,dorn_python_047,dorn_python_047,A,B,0.0,-0.375,True,False,0.1875,-0.1875,False,True,dorn_python_047,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07463,medium,0.573222401476511,dorn_python_009,dorn_python_115,dorn_python_009,dorn_python_115,dorn_python_009,B,B,-0.25,-0.25,False,False,0.0,-0.25,True,False,,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07464,medium,0.96107332846249,dorn_python_048,dorn_python_090,dorn_python_048,dorn_python_090,dorn_python_090,B,A,-0.5,1.125,True,False,-0.8125,0.3125,False,False,dorn_python_090,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07465,medium,0.799032280867456,dorn_python_000,dorn_python_114,dorn_python_114,dorn_python_114,dorn_python_114,B,A,-1.375,1.5,True,True,-1.4375,0.0625,False,False,dorn_python_114,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07466,medium,0.5886803477403441,dorn_python_069,dorn_python_093,dorn_python_069,dorn_python_069,dorn_python_069,A,B,0.125,-0.375,True,True,0.25,-0.125,False,False,dorn_python_069,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07467,medium,0.565794224545475,dorn_python_020,dorn_python_077,dorn_python_077,dorn_python_077,dorn_python_020,B,B,-0.5,-0.625,False,False,0.0625,-0.5625,False,False,dorn_python_020,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07468,medium,0.7663899733076691,dorn_python_042,dorn_python_112,dorn_python_042,dorn_python_112,dorn_python_042,B,B,-0.625,-1.375,False,False,0.375,-1.0,False,False,dorn_python_042,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07469,medium,0.8020601846048591,dorn_python_037,dorn_python_055,dorn_python_055,dorn_python_037,dorn_python_037,A,B,0.875,-1.75,True,False,1.3125,-0.4375,False,False,dorn_python_037,False,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07470,medium,0.7674378406230311,dorn_python_069,dorn_python_094,dorn_python_069,dorn_python_094,dorn_python_069,B,B,-0.125,-1.375,False,False,0.625,-0.75,False,False,dorn_python_069,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07471,medium,0.50421308799367,dorn_python_008,dorn_python_009,dorn_python_009,dorn_python_009,dorn_python_008,B,B,-1.125,-0.625,False,False,-0.25,-0.875,False,False,dorn_python_009,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07472,medium,0.8847279878633251,dorn_python_067,dorn_python_109,dorn_python_067,dorn_python_067,dorn_python_067,A,B,0.5,-1.625,True,True,1.0625,-0.5625,False,False,dorn_python_067,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07473,medium,0.932499062382479,dorn_python_082,dorn_python_112,dorn_python_082,dorn_python_112,dorn_python_082,B,B,-0.5,-2.0,False,False,0.75,-1.25,False,False,dorn_python_082,True,False,True
direct_qwen_image_only,python,ext_dorn_python_medium_07474,medium,0.574665375657469,dorn_python_017,dorn_python_018,dorn_python_018,dorn_python_018,dorn_python_017,B,B,-1.125,-1.25,False,False,0.0625,-1.1875,False,False,dorn_python_017,False,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07475,medium,0.5012463756945661,dorn_python_059,dorn_python_078,dorn_python_059,dorn_python_059,dorn_python_059,A,B,0.375,-0.75,True,True,0.5625,-0.1875,False,False,dorn_python_059,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07476,medium,0.608439522796777,dorn_python_044,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_044,B,B,-1.25,-0.25,False,False,-0.5,-0.75,False,False,dorn_python_103,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07477,medium,0.5798041991173071,dorn_python_020,dorn_python_056,dorn_python_056,dorn_python_056,dorn_python_020,B,B,-0.875,-0.375,False,False,-0.25,-0.625,False,False,dorn_python_056,True,True,False
direct_qwen_image_only,python,ext_dorn_python_medium_07478,medium,0.8953906006170491,dorn_python_017,dorn_python_082,dorn_python_082,dorn_python_082,dorn_python_082,B,A,-2.5,0.125,True,True,-1.3125,-1.1875,False,False,dorn_python_082,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07479,medium,0.586273920752378,dorn_python_000,dorn_python_059,dorn_python_059,dorn_python_059,dorn_python_059,B,A,-1.5,0.875,True,True,-1.1875,-0.3125,False,False,dorn_python_059,True,True,True
direct_qwen_image_only,python,ext_dorn_python_medium_07480,medium,0.689687106203215,dorn_python_090,dorn_python_114,dorn_python_114,dorn_python_114,dorn_python_114,B,A,-1.25,0.5,True,True,-0.875,-0.375,False,False,dorn_python_114,True,True,True
