model_key,model_name,pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,ab_verdict,ba_verdict,ab_choice,ba_choice,ab_parse_fail,ba_parse_fail,is_valid_strict_swap,is_correct_and_valid
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07056,python,medium,dorn_python_094,dorn_python_111,dorn_python_094,A,B,dorn_python_094,dorn_python_094,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07057,python,medium,dorn_python_028,dorn_python_063,dorn_python_063,B,B,dorn_python_063,dorn_python_028,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07058,python,medium,dorn_python_065,dorn_python_075,dorn_python_075,B,A,dorn_python_075,dorn_python_075,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07059,python,medium,dorn_python_001,dorn_python_095,dorn_python_001,B,B,dorn_python_095,dorn_python_001,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07060,python,medium,dorn_python_000,dorn_python_066,dorn_python_066,B,A,dorn_python_066,dorn_python_066,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07061,python,medium,dorn_python_114,dorn_python_117,dorn_python_114,A,B,dorn_python_114,dorn_python_114,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07062,python,medium,dorn_python_023,dorn_python_064,dorn_python_064,A,B,dorn_python_023,dorn_python_023,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07063,python,medium,dorn_python_000,dorn_python_051,dorn_python_051,B,A,dorn_python_051,dorn_python_051,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07064,python,medium,dorn_python_029,dorn_python_096,dorn_python_096,A,B,dorn_python_029,dorn_python_029,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07065,python,medium,dorn_python_045,dorn_python_065,dorn_python_045,A,B,dorn_python_045,dorn_python_045,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07066,python,medium,dorn_python_015,dorn_python_107,dorn_python_015,A,B,dorn_python_015,dorn_python_015,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07067,python,medium,dorn_python_001,dorn_python_083,dorn_python_083,B,A,dorn_python_083,dorn_python_083,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07068,python,medium,dorn_python_053,dorn_python_073,dorn_python_053,A,A,dorn_python_053,dorn_python_073,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07069,python,medium,dorn_python_035,dorn_python_112,dorn_python_112,A,B,dorn_python_035,dorn_python_035,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07070,python,medium,dorn_python_017,dorn_python_076,dorn_python_017,B,A,dorn_python_076,dorn_python_076,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07071,python,medium,dorn_python_017,dorn_python_020,dorn_python_017,B,A,dorn_python_020,dorn_python_020,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07072,python,medium,dorn_python_079,dorn_python_080,dorn_python_080,B,A,dorn_python_080,dorn_python_080,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07073,python,medium,dorn_python_037,dorn_python_061,dorn_python_061,B,B,dorn_python_061,dorn_python_037,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07074,python,medium,dorn_python_032,dorn_python_034,dorn_python_034,B,A,dorn_python_034,dorn_python_034,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07075,python,medium,dorn_python_078,dorn_python_110,dorn_python_078,A,B,dorn_python_078,dorn_python_078,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07076,python,medium,dorn_python_075,dorn_python_080,dorn_python_075,B,B,dorn_python_080,dorn_python_075,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07077,python,medium,dorn_python_003,dorn_python_082,dorn_python_082,B,A,dorn_python_082,dorn_python_082,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07078,python,medium,dorn_python_026,dorn_python_082,dorn_python_082,B,A,dorn_python_082,dorn_python_082,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07079,python,medium,dorn_python_030,dorn_python_061,dorn_python_030,B,B,dorn_python_061,dorn_python_030,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07080,python,medium,dorn_python_076,dorn_python_084,dorn_python_084,B,B,dorn_python_084,dorn_python_076,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07081,python,medium,dorn_python_031,dorn_python_061,dorn_python_061,B,A,dorn_python_061,dorn_python_061,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07082,python,medium,dorn_python_068,dorn_python_108,dorn_python_108,B,A,dorn_python_108,dorn_python_108,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07083,python,medium,dorn_python_008,dorn_python_087,dorn_python_087,B,A,dorn_python_087,dorn_python_087,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07084,python,medium,dorn_python_010,dorn_python_105,dorn_python_010,A,A,dorn_python_010,dorn_python_105,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07085,python,medium,dorn_python_020,dorn_python_091,dorn_python_091,B,A,dorn_python_091,dorn_python_091,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07086,python,medium,dorn_python_008,dorn_python_044,dorn_python_044,B,A,dorn_python_044,dorn_python_044,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07087,python,medium,dorn_python_046,dorn_python_076,dorn_python_046,B,B,dorn_python_076,dorn_python_046,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07088,python,medium,dorn_python_090,dorn_python_101,dorn_python_101,B,A,dorn_python_101,dorn_python_101,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07089,python,medium,dorn_python_043,dorn_python_100,dorn_python_100,B,A,dorn_python_100,dorn_python_100,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07090,python,medium,dorn_python_016,dorn_python_049,dorn_python_049,B,A,dorn_python_049,dorn_python_049,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07091,python,medium,dorn_python_028,dorn_python_030,dorn_python_030,A,A,dorn_python_028,dorn_python_030,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07092,python,medium,dorn_python_013,dorn_python_100,dorn_python_013,B,A,dorn_python_100,dorn_python_100,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07093,python,medium,dorn_python_059,dorn_python_072,dorn_python_059,A,B,dorn_python_059,dorn_python_059,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07094,python,medium,dorn_python_069,dorn_python_074,dorn_python_069,A,B,dorn_python_069,dorn_python_069,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07095,python,medium,dorn_python_082,dorn_python_107,dorn_python_082,A,B,dorn_python_082,dorn_python_082,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07096,python,medium,dorn_python_082,dorn_python_094,dorn_python_082,A,B,dorn_python_082,dorn_python_082,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07097,python,medium,dorn_python_089,dorn_python_091,dorn_python_089,B,B,dorn_python_091,dorn_python_089,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07098,python,medium,dorn_python_012,dorn_python_064,dorn_python_012,A,B,dorn_python_012,dorn_python_012,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_medium_07099,python,medium,dorn_python_003,dorn_python_010,dorn_python_010,B,A,dorn_python_010,dorn_python_010,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08000,python,hard,dorn_python_019,dorn_python_029,dorn_python_029,B,A,dorn_python_029,dorn_python_029,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08001,python,hard,dorn_python_008,dorn_python_016,dorn_python_008,B,A,dorn_python_016,dorn_python_016,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08002,python,hard,dorn_python_030,dorn_python_114,dorn_python_030,A,A,dorn_python_030,dorn_python_114,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08003,python,hard,dorn_python_066,dorn_python_117,dorn_python_066,A,B,dorn_python_066,dorn_python_066,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08004,python,hard,dorn_python_049,dorn_python_060,dorn_python_060,B,A,dorn_python_060,dorn_python_060,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08005,python,hard,dorn_python_009,dorn_python_028,dorn_python_009,B,A,dorn_python_028,dorn_python_028,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08006,python,hard,dorn_python_058,dorn_python_090,dorn_python_058,A,A,dorn_python_058,dorn_python_090,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08007,python,hard,dorn_python_068,dorn_python_094,dorn_python_068,B,B,dorn_python_094,dorn_python_068,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08008,python,hard,dorn_python_013,dorn_python_107,dorn_python_107,A,A,dorn_python_013,dorn_python_107,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08009,python,hard,dorn_python_082,dorn_python_108,dorn_python_108,A,B,dorn_python_082,dorn_python_082,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08010,python,hard,dorn_python_028,dorn_python_055,dorn_python_055,B,A,dorn_python_055,dorn_python_055,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08011,python,hard,dorn_python_009,dorn_python_041,dorn_python_041,A,B,dorn_python_009,dorn_python_009,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08012,python,hard,dorn_python_048,dorn_python_102,dorn_python_048,B,A,dorn_python_102,dorn_python_102,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08013,python,hard,dorn_python_003,dorn_python_061,dorn_python_061,B,B,dorn_python_061,dorn_python_003,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08014,python,hard,dorn_python_002,dorn_python_014,dorn_python_002,B,A,dorn_python_014,dorn_python_014,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08015,python,hard,dorn_python_021,dorn_python_027,dorn_python_021,A,B,dorn_python_021,dorn_python_021,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08016,python,hard,dorn_python_005,dorn_python_057,dorn_python_005,B,A,dorn_python_057,dorn_python_057,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08017,python,hard,dorn_python_001,dorn_python_004,dorn_python_001,A,B,dorn_python_001,dorn_python_001,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08018,python,hard,dorn_python_025,dorn_python_107,dorn_python_107,B,A,dorn_python_107,dorn_python_107,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08019,python,hard,dorn_python_008,dorn_python_031,dorn_python_008,A,B,dorn_python_008,dorn_python_008,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08020,python,hard,dorn_python_001,dorn_python_061,dorn_python_061,B,B,dorn_python_061,dorn_python_001,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08021,python,hard,dorn_python_031,dorn_python_094,dorn_python_094,B,A,dorn_python_094,dorn_python_094,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08022,python,hard,dorn_python_059,dorn_python_094,dorn_python_059,A,B,dorn_python_059,dorn_python_059,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08023,python,hard,dorn_python_058,dorn_python_078,dorn_python_058,B,A,dorn_python_078,dorn_python_078,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08024,python,hard,dorn_python_033,dorn_python_093,dorn_python_093,B,A,dorn_python_093,dorn_python_093,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08025,python,hard,dorn_python_033,dorn_python_040,dorn_python_040,B,A,dorn_python_040,dorn_python_040,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08026,python,hard,dorn_python_074,dorn_python_093,dorn_python_093,A,A,dorn_python_074,dorn_python_093,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08027,python,hard,dorn_python_048,dorn_python_092,dorn_python_092,B,B,dorn_python_092,dorn_python_048,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08028,python,hard,dorn_python_011,dorn_python_103,dorn_python_103,B,A,dorn_python_103,dorn_python_103,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08029,python,hard,dorn_python_005,dorn_python_022,dorn_python_022,B,A,dorn_python_022,dorn_python_022,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08030,python,hard,dorn_python_053,dorn_python_094,dorn_python_053,B,B,dorn_python_094,dorn_python_053,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08031,python,hard,dorn_python_069,dorn_python_098,dorn_python_069,A,B,dorn_python_069,dorn_python_069,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08032,python,hard,dorn_python_034,dorn_python_067,dorn_python_067,A,B,dorn_python_034,dorn_python_034,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08033,python,hard,dorn_python_000,dorn_python_072,dorn_python_000,B,B,dorn_python_072,dorn_python_000,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08034,python,hard,dorn_python_031,dorn_python_074,dorn_python_074,B,A,dorn_python_074,dorn_python_074,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08035,python,hard,dorn_python_034,dorn_python_055,dorn_python_034,A,B,dorn_python_034,dorn_python_034,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08036,python,hard,dorn_python_080,dorn_python_107,dorn_python_107,A,A,dorn_python_080,dorn_python_107,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08037,python,hard,dorn_python_002,dorn_python_008,dorn_python_002,A,B,dorn_python_002,dorn_python_002,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08038,python,hard,dorn_python_044,dorn_python_102,dorn_python_044,B,A,dorn_python_102,dorn_python_102,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08039,python,hard,dorn_python_012,dorn_python_055,dorn_python_012,B,A,dorn_python_055,dorn_python_055,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08040,python,hard,dorn_python_088,dorn_python_114,dorn_python_088,B,A,dorn_python_114,dorn_python_114,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08041,python,hard,dorn_python_061,dorn_python_117,dorn_python_061,A,B,dorn_python_061,dorn_python_061,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08042,python,hard,dorn_python_067,dorn_python_069,dorn_python_067,B,B,dorn_python_069,dorn_python_067,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08043,python,hard,dorn_python_038,dorn_python_099,dorn_python_038,A,B,dorn_python_038,dorn_python_038,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08044,python,hard,dorn_python_014,dorn_python_109,dorn_python_109,A,B,dorn_python_014,dorn_python_014,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08045,python,hard,dorn_python_062,dorn_python_070,dorn_python_062,B,A,dorn_python_070,dorn_python_070,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08046,python,hard,dorn_python_032,dorn_python_089,dorn_python_089,B,A,dorn_python_089,dorn_python_089,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08047,python,hard,dorn_python_004,dorn_python_058,dorn_python_058,B,A,dorn_python_058,dorn_python_058,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08048,python,hard,dorn_python_095,dorn_python_099,dorn_python_095,B,B,dorn_python_099,dorn_python_095,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08049,python,hard,dorn_python_024,dorn_python_070,dorn_python_024,B,A,dorn_python_070,dorn_python_070,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08050,python,hard,dorn_python_026,dorn_python_109,dorn_python_109,B,A,dorn_python_109,dorn_python_109,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08051,python,hard,dorn_python_003,dorn_python_004,dorn_python_003,A,B,dorn_python_003,dorn_python_003,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08052,python,hard,dorn_python_091,dorn_python_118,dorn_python_091,A,B,dorn_python_091,dorn_python_091,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08053,python,hard,dorn_python_003,dorn_python_068,dorn_python_068,B,B,dorn_python_068,dorn_python_003,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08054,python,hard,dorn_python_014,dorn_python_072,dorn_python_014,A,B,dorn_python_014,dorn_python_014,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08055,python,hard,dorn_python_016,dorn_python_056,dorn_python_056,B,A,dorn_python_056,dorn_python_056,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08056,python,hard,dorn_python_057,dorn_python_065,dorn_python_057,A,B,dorn_python_057,dorn_python_057,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08057,python,hard,dorn_python_017,dorn_python_051,dorn_python_051,B,A,dorn_python_051,dorn_python_051,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08058,python,hard,dorn_python_059,dorn_python_065,dorn_python_059,A,B,dorn_python_059,dorn_python_059,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08059,python,hard,dorn_python_001,dorn_python_068,dorn_python_068,B,B,dorn_python_068,dorn_python_001,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08060,python,hard,dorn_python_000,dorn_python_081,dorn_python_000,A,B,dorn_python_000,dorn_python_000,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08061,python,hard,dorn_python_074,dorn_python_109,dorn_python_109,A,B,dorn_python_074,dorn_python_074,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08062,python,hard,dorn_python_018,dorn_python_040,dorn_python_018,B,A,dorn_python_040,dorn_python_040,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08063,python,hard,dorn_python_000,dorn_python_076,dorn_python_000,B,A,dorn_python_076,dorn_python_076,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08064,python,hard,dorn_python_049,dorn_python_065,dorn_python_049,B,B,dorn_python_065,dorn_python_049,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,ext_dorn_python_hard_08065,python,hard,dorn_python_041,dorn_python_044,dorn_python_044,B,A,dorn_python_044,dorn_python_044,False,False,True,True
