base_id,rq0_id,language,family,node_type,start_byte_original,end_byte_original,original,replacement
rq3g_java_091,rq0_0092,java,semantic_identifier_masking,identifier,100,107,getLeft,opaque_ae2a7f_sym005
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,type_identifier,15,18,Set,opaque_1c496c_sym000
rq3g_java_092,rq0_0203,java,identity_fragmentation,type_identifier,19,25,String,opaque_1c496c_001
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,27,40,buildHintsSet,opaque_1c496c_sym002
rq3g_java_092,rq0_0203,java,identity_fragmentation,type_identifier,47,54,HashSet,opaque_1c496c_003
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,type_identifier,55,61,String,opaque_1c496c_sym001
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,63,68,hints,opaque_1c496c_005
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,type_identifier,75,82,HashSet,opaque_1c496c_sym003
rq3g_java_092,rq0_0203,java,identity_fragmentation,type_identifier,83,89,String,opaque_1c496c_007
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,96,101,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,102,105,add,opaque_1c496c_009
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,107,119,HINT_TIMEOUT,opaque_1c496c_sym006
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,125,130,hints,opaque_1c496c_011
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,131,134,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,136,153,SPEC_HINT_TIMEOUT,opaque_1c496c_013
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,159,164,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,165,168,add,opaque_1c496c_015
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,170,182,HINT_COMMENT,opaque_1c496c_sym008
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,188,193,hints,opaque_1c496c_017
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,194,197,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,199,214,HINT_FETCH_SIZE,opaque_1c496c_019
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,220,225,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,226,229,add,opaque_1c496c_021
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,231,248,HINT_CACHE_REGION,opaque_1c496c_sym010
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,254,259,hints,opaque_1c496c_023
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,260,263,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,265,279,HINT_CACHEABLE,opaque_1c496c_025
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,285,290,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,291,294,add,opaque_1c496c_027
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,296,309,HINT_READONLY,opaque_1c496c_sym012
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,315,320,hints,opaque_1c496c_029
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,321,324,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,326,341,HINT_CACHE_MODE,opaque_1c496c_031
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,347,352,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,353,356,add,opaque_1c496c_033
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,358,373,HINT_FLUSH_MODE,opaque_1c496c_sym014
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,379,384,hints,opaque_1c496c_035
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,385,388,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,390,410,HINT_NATIVE_LOCKMODE,opaque_1c496c_037
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,416,421,hints,opaque_1c496c_sym004
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,422,425,add,opaque_1c496c_039
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,427,442,HINT_FETCHGRAPH,opaque_1c496c_sym016
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,448,453,hints,opaque_1c496c_041
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,454,457,add,opaque_1c496c_sym005
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,459,473,HINT_LOADGRAPH,opaque_1c496c_043
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,486,490,java,opaque_1c496c_sym018
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,491,495,util,opaque_1c496c_045
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,496,507,Collections,opaque_1c496c_sym020
rq3g_java_092,rq0_0203,java,identity_fragmentation,identifier,508,523,unmodifiableSet,opaque_1c496c_047
rq3g_java_092,rq0_0203,java,semantic_identifier_masking,identifier,525,530,hints,opaque_1c496c_sym004
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,1,9,Override,opaque_9b214c_sym000
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,26,37,prepareTest,opaque_9b214c_001
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,47,56,Exception,opaque_9b214c_sym002
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,64,71,Session,opaque_9b214c_003
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,72,73,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,76,87,openSession,opaque_9b214c_005
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,96,107,Transaction,opaque_9b214c_sym006
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,108,109,t,opaque_9b214c_007
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,112,113,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,114,130,beginTransaction,opaque_9b214c_009
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,139,144,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,145,154,child_1_1,opaque_9b214c_011
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,161,166,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,168,179,"""achild1-1""","""opaque_000"""
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,187,192,Child,opaque_9b214c_013
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,193,202,child_1_2,opaque_9b214c_sym011
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,209,214,Child,opaque_9b214c_015
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,216,227,"""ychild1-2""","""opaque_001"""
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,235,240,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,241,250,child_1_3,opaque_9b214c_017
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,257,262,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,264,275,"""dchild1-3""","""opaque_002"""
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,283,288,Child,opaque_9b214c_019
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,289,298,child_2_1,opaque_9b214c_sym013
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,305,310,Child,opaque_9b214c_021
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,312,323,"""bchild2-1""","""opaque_003"""
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,331,336,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,337,346,child_2_2,opaque_9b214c_023
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,353,358,Child,opaque_9b214c_sym009
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,360,371,"""cchild2-2""","""opaque_004"""
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,379,384,Child,opaque_9b214c_025
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,385,394,child_2_3,opaque_9b214c_sym015
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,401,406,Child,opaque_9b214c_027
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,408,419,"""zchild2-3""","""opaque_005"""
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,429,430,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,431,435,save,opaque_9b214c_029
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,437,446,child_1_1,opaque_9b214c_sym010
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,455,456,s,opaque_9b214c_031
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,457,461,save,opaque_9b214c_sym016
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,463,472,child_2_1,opaque_9b214c_033
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,481,482,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,483,487,save,opaque_9b214c_035
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,489,498,child_1_2,opaque_9b214c_sym011
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,507,508,s,opaque_9b214c_037
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,509,513,save,opaque_9b214c_sym016
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,515,524,child_2_2,opaque_9b214c_039
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,533,534,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,535,539,save,opaque_9b214c_041
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,541,550,child_1_3,opaque_9b214c_sym012
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,559,560,s,opaque_9b214c_043
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,561,565,save,opaque_9b214c_sym016
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,567,576,child_2_3,opaque_9b214c_045
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,587,588,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,589,594,flush,opaque_9b214c_047
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,605,611,Parent,opaque_9b214c_sym018
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,612,614,p1,opaque_9b214c_049
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,type_identifier,621,627,Parent,opaque_9b214c_sym018
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,629,638,"""parent1""","""opaque_006"""
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,647,649,p1,opaque_9b214c_051
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,650,658,addChild,opaque_9b214c_sym020
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,660,669,child_1_1,opaque_9b214c_053
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,678,680,p1,opaque_9b214c_sym019
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,681,689,addChild,opaque_9b214c_055
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,691,700,child_1_2,opaque_9b214c_sym011
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,709,711,p1,opaque_9b214c_057
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,712,720,addChild,opaque_9b214c_sym020
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,722,731,child_1_3,opaque_9b214c_059
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,740,741,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,742,746,save,opaque_9b214c_061
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,748,750,p1,opaque_9b214c_sym019
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,761,767,Parent,opaque_9b214c_063
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,768,770,p2,opaque_9b214c_sym021
rq3g_java_093,rq0_0250,java,identity_fragmentation,type_identifier,777,783,Parent,opaque_9b214c_065
rq3g_java_093,rq0_0250,java,literal_corruption,string_literal,785,794,"""parent2""","""opaque_007"""
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,803,805,p2,opaque_9b214c_sym021
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,806,814,addChild,opaque_9b214c_067
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,816,825,child_2_1,opaque_9b214c_sym013
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,834,836,p2,opaque_9b214c_069
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,837,845,addChild,opaque_9b214c_sym020
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,847,856,child_2_2,opaque_9b214c_071
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,865,867,p2,opaque_9b214c_sym021
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,868,876,addChild,opaque_9b214c_073
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,878,887,child_2_3,opaque_9b214c_sym015
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,896,897,s,opaque_9b214c_075
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,898,902,save,opaque_9b214c_sym016
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,904,906,p2,opaque_9b214c_077
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,917,918,t,opaque_9b214c_sym007
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,919,925,commit,opaque_9b214c_079
rq3g_java_093,rq0_0250,java,semantic_identifier_masking,identifier,934,935,s,opaque_9b214c_sym004
rq3g_java_093,rq0_0250,java,identity_fragmentation,identifier,936,941,close,opaque_9b214c_081
rq3g_java_094,rq0_0114,java,semantic_cue_erasure,pygments_comment_fallback,-1,-1,1 residual comment token(s),opaque semantic cue
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,8,11,net,opaque_fcfda0_sym000
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,12,23,sourceforge,opaque_fcfda0_001
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,24,36,squirrel_sql,opaque_fcfda0_sym002
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,37,43,client,opaque_fcfda0_003
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,44,47,gui,opaque_fcfda0_sym004
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,48,50,db,opaque_fcfda0_005
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,60,65,javax,opaque_fcfda0_sym006
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,66,71,swing,opaque_fcfda0_007
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,72,78,JFrame,opaque_fcfda0_sym008
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,88,91,net,opaque_fcfda0_009
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,92,103,sourceforge,opaque_fcfda0_sym001
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,104,116,squirrel_sql,opaque_fcfda0_011
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,117,123,client,opaque_fcfda0_sym003
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,124,144,ApplicationArguments,opaque_fcfda0_013
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,153,156,net,opaque_fcfda0_sym000
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,157,168,sourceforge,opaque_fcfda0_015
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,169,181,squirrel_sql,opaque_fcfda0_sym002
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,182,188,client,opaque_fcfda0_017
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,189,192,gui,opaque_fcfda0_sym004
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,193,195,db,opaque_fcfda0_019
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,196,211,aliasproperties,opaque_fcfda0_sym010
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,212,237,ConnectionPropertiesPanel,opaque_fcfda0_021
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,253,284,ConnectionPropertiesPanelTestUI,opaque_fcfda0_sym012
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,350,354,main,opaque_fcfda0_023
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,type_identifier,355,361,String,opaque_fcfda0_sym014
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,364,368,args,opaque_fcfda0_025
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,380,400,ApplicationArguments,opaque_fcfda0_sym009
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,401,411,initialize,opaque_fcfda0_027
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,type_identifier,416,422,String,opaque_fcfda0_sym014
rq3g_java_094,rq0_0114,java,identity_fragmentation,type_identifier,462,468,JFrame,opaque_fcfda0_029
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,469,474,frame,opaque_fcfda0_sym017
rq3g_java_094,rq0_0114,java,identity_fragmentation,type_identifier,481,487,JFrame,opaque_fcfda0_031
rq3g_java_094,rq0_0114,java,literal_corruption,string_literal,488,520,"""Test ConnectionPropertiesPanel""","""opaque_000"""
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,type_identifier,532,560,SQLAliasConnectionProperties,opaque_fcfda0_sym018
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,561,566,props,opaque_fcfda0_033
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,type_identifier,573,601,SQLAliasConnectionProperties,opaque_fcfda0_sym018
rq3g_java_094,rq0_0114,java,identity_fragmentation,type_identifier,622,647,ConnectionPropertiesPanel,opaque_fcfda0_035
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,648,653,panel,opaque_fcfda0_sym020
rq3g_java_094,rq0_0114,java,identity_fragmentation,type_identifier,660,685,ConnectionPropertiesPanel,opaque_fcfda0_037
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,686,691,props,opaque_fcfda0_sym019
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,711,716,frame,opaque_fcfda0_039
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,717,731,getContentPane,opaque_fcfda0_sym021
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,734,737,add,opaque_fcfda0_041
rq3g_java_094,rq0_0114,java,semantic_identifier_masking,identifier,738,743,panel,opaque_fcfda0_sym020
rq3g_java_094,rq0_0114,java,identity_fragmentation,identifier,754,759,frame,opaque_fcfda0_043
