model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice,snippet_i,snippet_j,snippet_i_key,snippet_j_key,abs_c,abs_b,decile
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4916,cuda,medium,0.9211976987901952,0.9211976987901952,True,True,1.0,True,True,0.5,-0.75,0.625,-0.125,True,False,True,False,dorn_cuda_004,dorn_cuda_049,cuda::dorn_cuda_004,cuda::dorn_cuda_049,0.625,0.125,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4917,cuda,medium,0.6351091992544823,0.6351091992544823,False,False,,False,True,-0.75,-0.375,-0.1875,-0.5625,False,False,False,False,dorn_cuda_068,dorn_cuda_094,cuda::dorn_cuda_068,cuda::dorn_cuda_094,0.1875,0.5625,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4918,cuda,medium,0.5816770560578091,-0.5816770560578091,True,True,-1.0,True,True,-0.625,0.125,-0.375,-0.25,True,False,False,True,dorn_cuda_046,dorn_cuda_101,cuda::dorn_cuda_046,cuda::dorn_cuda_101,0.375,0.25,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4919,cuda,medium,0.7942399343070963,-0.7942399343070963,True,True,-1.0,True,True,-1.625,0.625,-1.125,-0.5,True,False,False,True,dorn_cuda_064,dorn_cuda_075,cuda::dorn_cuda_064,cuda::dorn_cuda_075,1.125,0.5,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4920,cuda,medium,0.5069112187920639,-0.5069112187920639,False,False,,True,False,-0.375,-0.375,0.0,-0.375,False,True,False,False,dorn_cuda_027,dorn_cuda_062,cuda::dorn_cuda_027,cuda::dorn_cuda_062,0.0,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4921,cuda,medium,0.95583135598706,-0.95583135598706,True,False,1.0,False,False,0.0,-1.375,0.6875,-0.6875,False,False,True,False,dorn_cuda_032,dorn_cuda_048,cuda::dorn_cuda_032,cuda::dorn_cuda_048,0.6875,0.6875,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4922,cuda,medium,0.9481309800900828,-0.9481309800900828,False,False,,True,False,-1.375,-0.875,-0.25,-1.125,True,False,False,False,dorn_cuda_032,dorn_cuda_104,cuda::dorn_cuda_032,cuda::dorn_cuda_104,0.25,1.125,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4923,cuda,medium,0.8610330525510612,0.8610330525510612,True,True,1.0,True,True,0.625,-1.375,1.0,-0.375,True,False,True,False,dorn_cuda_005,dorn_cuda_059,cuda::dorn_cuda_005,cuda::dorn_cuda_059,1.0,0.375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4924,cuda,medium,0.94361293764344,0.94361293764344,True,True,1.0,True,True,0.25,-0.625,0.4375,-0.1875,True,False,True,False,dorn_cuda_104,dorn_cuda_118,cuda::dorn_cuda_104,cuda::dorn_cuda_118,0.4375,0.1875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4925,cuda,medium,0.7872258162818249,-0.7872258162818249,False,False,,True,False,-0.75,-1.5,0.375,-1.125,False,False,False,False,dorn_cuda_034,dorn_cuda_081,cuda::dorn_cuda_034,cuda::dorn_cuda_081,0.375,1.125,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4926,cuda,medium,0.8826208964265965,-0.8826208964265965,True,True,-1.0,True,True,-1.75,1.625,-1.6875,-0.0625,True,False,False,True,dorn_cuda_038,dorn_cuda_058,cuda::dorn_cuda_038,cuda::dorn_cuda_058,1.6875,0.0625,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4927,cuda,medium,0.5165367867949064,0.5165367867949064,True,True,1.0,True,True,1.0,-0.625,0.8125,0.1875,True,False,True,False,dorn_cuda_017,dorn_cuda_104,cuda::dorn_cuda_017,cuda::dorn_cuda_104,0.8125,0.1875,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4928,cuda,medium,0.6131247569236684,-0.6131247569236684,False,False,,True,False,-0.125,-1.25,0.5625,-0.6875,False,False,False,False,dorn_cuda_020,dorn_cuda_035,cuda::dorn_cuda_020,cuda::dorn_cuda_035,0.5625,0.6875,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4929,cuda,medium,0.7286463141031045,-0.7286463141031045,False,False,,True,False,-0.75,-1.5,0.375,-1.125,False,False,False,False,dorn_cuda_047,dorn_cuda_082,cuda::dorn_cuda_047,cuda::dorn_cuda_082,0.375,1.125,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4930,cuda,medium,0.923700560916,-0.923700560916,True,False,1.0,False,False,0.0,-1.875,0.9375,-0.9375,False,False,True,False,dorn_cuda_001,dorn_cuda_085,cuda::dorn_cuda_001,cuda::dorn_cuda_085,0.9375,0.9375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4931,cuda,medium,0.6877524533707715,-0.6877524533707715,False,False,,True,False,-0.875,-0.5,-0.1875,-0.6875,True,False,False,False,dorn_cuda_086,dorn_cuda_099,cuda::dorn_cuda_086,cuda::dorn_cuda_099,0.1875,0.6875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4932,cuda,medium,0.6295866225850955,-0.6295866225850955,True,True,-1.0,True,True,-2.75,0.875,-1.8125,-0.9375,True,False,False,True,dorn_cuda_045,dorn_cuda_080,cuda::dorn_cuda_045,cuda::dorn_cuda_080,1.8125,0.9375,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4933,cuda,medium,0.9266640590118468,0.9266640590118468,False,False,,False,True,-0.5,-0.25,-0.125,-0.375,False,False,False,False,dorn_cuda_048,dorn_cuda_063,cuda::dorn_cuda_048,cuda::dorn_cuda_063,0.125,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4934,cuda,medium,0.7739488285325463,-0.7739488285325463,True,True,-1.0,True,True,-2.0,0.25,-1.125,-0.875,True,False,False,True,dorn_cuda_030,dorn_cuda_071,cuda::dorn_cuda_030,cuda::dorn_cuda_071,1.125,0.875,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4935,cuda,medium,0.9969206119410366,-0.9969206119410366,True,True,-1.0,True,True,-0.625,0.75,-0.6875,0.0625,True,False,False,True,dorn_cuda_058,dorn_cuda_102,cuda::dorn_cuda_058,cuda::dorn_cuda_102,0.6875,0.0625,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4936,cuda,medium,0.726823030457312,0.726823030457312,False,False,,False,True,-0.125,-1.125,0.5,-0.625,True,False,False,False,dorn_cuda_005,dorn_cuda_077,cuda::dorn_cuda_005,cuda::dorn_cuda_077,0.5,0.625,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4937,cuda,medium,0.6029693936279137,-0.6029693936279137,False,False,,True,False,-1.125,-0.25,-0.4375,-0.6875,True,False,False,False,dorn_cuda_043,dorn_cuda_104,cuda::dorn_cuda_043,cuda::dorn_cuda_104,0.4375,0.6875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4938,cuda,medium,0.7245388460883673,0.7245388460883673,False,False,,False,True,-0.75,-0.75,0.0,-0.75,False,True,False,False,dorn_cuda_029,dorn_cuda_112,cuda::dorn_cuda_029,cuda::dorn_cuda_112,0.0,0.75,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4939,cuda,medium,0.99449455657931,-0.99449455657931,False,False,,True,False,-1.0,-0.5,-0.25,-0.75,True,False,False,False,dorn_cuda_034,dorn_cuda_087,cuda::dorn_cuda_034,cuda::dorn_cuda_087,0.25,0.75,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4940,cuda,medium,0.9669289753797654,-0.9669289753797654,False,False,,True,False,-0.5,-0.875,0.1875,-0.6875,False,False,False,False,dorn_cuda_025,dorn_cuda_082,cuda::dorn_cuda_025,cuda::dorn_cuda_082,0.1875,0.6875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4941,cuda,medium,0.7656319682120969,0.7656319682120969,False,False,,False,True,-0.125,-1.375,0.625,-0.75,True,False,False,False,dorn_cuda_055,dorn_cuda_108,cuda::dorn_cuda_055,cuda::dorn_cuda_108,0.625,0.75,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4942,cuda,medium,0.8008311108672995,-0.8008311108672995,False,False,,True,False,-0.5,-0.25,-0.125,-0.375,True,False,False,False,dorn_cuda_054,dorn_cuda_062,cuda::dorn_cuda_054,cuda::dorn_cuda_062,0.125,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4943,cuda,medium,0.5749621353762597,-0.5749621353762597,False,False,,True,False,-0.5,-0.5,0.0,-0.5,False,True,False,False,dorn_cuda_034,dorn_cuda_051,cuda::dorn_cuda_034,cuda::dorn_cuda_051,0.0,0.5,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4944,cuda,medium,0.609874055811491,-0.609874055811491,True,True,-1.0,True,True,-1.625,0.375,-1.0,-0.625,True,False,False,True,dorn_cuda_035,dorn_cuda_094,cuda::dorn_cuda_035,cuda::dorn_cuda_094,1.0,0.625,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4945,cuda,medium,0.6270993265623557,0.6270993265623557,False,False,,False,True,-1.875,-1.125,-0.375,-1.5,False,False,False,False,dorn_cuda_098,dorn_cuda_108,cuda::dorn_cuda_098,cuda::dorn_cuda_108,0.375,1.5,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4946,cuda,medium,0.8776319772729816,-0.8776319772729816,False,False,,True,False,-0.375,-0.5,0.0625,-0.4375,False,False,False,False,dorn_cuda_071,dorn_cuda_076,cuda::dorn_cuda_071,cuda::dorn_cuda_076,0.0625,0.4375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4947,cuda,medium,0.7763887994247849,0.7763887994247849,True,False,-1.0,False,False,-0.875,0.25,-0.5625,-0.3125,False,False,False,True,dorn_cuda_037,dorn_cuda_061,cuda::dorn_cuda_037,cuda::dorn_cuda_061,0.5625,0.3125,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4948,cuda,medium,0.5295229099192149,0.5295229099192149,False,False,,False,True,-0.125,-0.625,0.25,-0.375,True,False,False,False,dorn_cuda_003,dorn_cuda_058,cuda::dorn_cuda_003,cuda::dorn_cuda_058,0.25,0.375,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4949,cuda,medium,0.8710409978709539,0.8710409978709539,False,False,,False,True,-0.75,-0.25,-0.25,-0.5,False,False,False,False,dorn_cuda_106,dorn_cuda_117,cuda::dorn_cuda_106,cuda::dorn_cuda_117,0.25,0.5,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4950,cuda,medium,0.5137196152468075,0.5137196152468075,True,True,1.0,True,True,2.0,-2.375,2.1875,-0.1875,True,False,True,False,dorn_cuda_009,dorn_cuda_083,cuda::dorn_cuda_009,cuda::dorn_cuda_083,2.1875,0.1875,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4951,cuda,medium,0.7876909213246007,0.7876909213246007,False,False,,False,True,-1.375,-0.375,-0.5,-0.875,False,False,False,False,dorn_cuda_088,dorn_cuda_106,cuda::dorn_cuda_088,cuda::dorn_cuda_106,0.5,0.875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4952,cuda,medium,0.7736527843945908,-0.7736527843945908,True,True,-1.0,True,True,-1.875,2.0,-1.9375,0.0625,True,False,False,True,dorn_cuda_044,dorn_cuda_057,cuda::dorn_cuda_044,cuda::dorn_cuda_057,1.9375,0.0625,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4953,cuda,medium,0.5006474373307457,-0.5006474373307457,False,False,,True,False,-1.5,-1.625,0.0625,-1.5625,False,False,False,False,dorn_cuda_038,dorn_cuda_114,cuda::dorn_cuda_038,cuda::dorn_cuda_114,0.0625,1.5625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4954,cuda,medium,0.5795290340204446,-0.5795290340204446,True,False,1.0,False,False,0.375,-1.625,1.0,-0.625,False,False,True,False,dorn_cuda_000,dorn_cuda_086,cuda::dorn_cuda_000,cuda::dorn_cuda_086,1.0,0.625,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4955,cuda,medium,0.777381085428345,-0.777381085428345,False,False,,True,False,-0.5,-1.625,0.5625,-1.0625,False,False,False,False,dorn_cuda_079,dorn_cuda_097,cuda::dorn_cuda_079,cuda::dorn_cuda_097,0.5625,1.0625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4956,cuda,medium,0.7087219677704011,-0.7087219677704011,False,False,,True,False,-0.5,-0.25,-0.125,-0.375,True,False,False,False,dorn_cuda_066,dorn_cuda_101,cuda::dorn_cuda_066,cuda::dorn_cuda_101,0.125,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4957,cuda,medium,0.8696641156342271,-0.8696641156342271,False,False,,True,False,-1.5,-0.5,-0.5,-1.0,True,False,False,False,dorn_cuda_055,dorn_cuda_103,cuda::dorn_cuda_055,cuda::dorn_cuda_103,0.5,1.0,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4958,cuda,medium,0.6932864949422753,-0.6932864949422753,True,False,1.0,False,False,0.0,-1.125,0.5625,-0.5625,False,False,True,False,dorn_cuda_061,dorn_cuda_099,cuda::dorn_cuda_061,cuda::dorn_cuda_099,0.5625,0.5625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4959,cuda,medium,0.769796150966815,0.769796150966815,False,False,,False,True,-0.125,-0.375,0.125,-0.25,True,False,False,False,dorn_cuda_005,dorn_cuda_100,cuda::dorn_cuda_005,cuda::dorn_cuda_100,0.125,0.25,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4960,cuda,medium,0.6307819402927863,-0.6307819402927863,True,False,1.0,False,False,0.375,-1.875,1.125,-0.75,False,False,True,False,dorn_cuda_006,dorn_cuda_081,cuda::dorn_cuda_006,cuda::dorn_cuda_081,1.125,0.75,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4961,cuda,medium,0.7142433649021906,-0.7142433649021906,False,False,,True,False,-1.5,-0.875,-0.3125,-1.1875,True,False,False,False,dorn_cuda_034,dorn_cuda_043,cuda::dorn_cuda_034,cuda::dorn_cuda_043,0.3125,1.1875,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4962,cuda,medium,0.6454950974956353,-0.6454950974956353,True,True,-1.0,True,True,-2.125,0.125,-1.125,-1.0,True,False,False,True,dorn_cuda_114,dorn_cuda_118,cuda::dorn_cuda_114,cuda::dorn_cuda_118,1.125,1.0,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4963,cuda,medium,0.7686115731413492,-0.7686115731413492,False,False,,True,False,-1.5,-0.375,-0.5625,-0.9375,True,False,False,False,dorn_cuda_067,dorn_cuda_087,cuda::dorn_cuda_067,cuda::dorn_cuda_087,0.5625,0.9375,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4964,cuda,medium,0.9138421133347896,0.9138421133347896,True,True,1.0,True,True,1.375,-2.875,2.125,-0.75,True,False,True,False,dorn_cuda_006,dorn_cuda_016,cuda::dorn_cuda_006,cuda::dorn_cuda_016,2.125,0.75,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4965,cuda,medium,0.9230986650245904,-0.9230986650245904,True,False,1.0,False,False,0.0,-0.375,0.1875,-0.1875,False,False,True,False,dorn_cuda_042,dorn_cuda_106,cuda::dorn_cuda_042,cuda::dorn_cuda_106,0.1875,0.1875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4966,cuda,medium,0.8550174574790407,0.8550174574790407,True,True,1.0,True,True,1.0,-1.5,1.25,-0.25,True,False,True,False,dorn_cuda_022,dorn_cuda_061,cuda::dorn_cuda_022,cuda::dorn_cuda_061,1.25,0.25,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4967,cuda,medium,0.6234515665452628,-0.6234515665452628,False,False,,True,False,-0.125,-1.75,0.8125,-0.9375,False,False,False,False,dorn_cuda_002,dorn_cuda_021,cuda::dorn_cuda_002,cuda::dorn_cuda_021,0.8125,0.9375,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4968,cuda,medium,0.534018274201316,0.534018274201316,False,False,,False,True,-0.75,-0.5,-0.125,-0.625,False,False,False,False,dorn_cuda_020,dorn_cuda_047,cuda::dorn_cuda_020,cuda::dorn_cuda_047,0.125,0.625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4969,cuda,medium,0.9596336738744564,0.9596336738744564,True,True,1.0,True,True,0.875,-2.625,1.75,-0.875,True,False,True,False,dorn_cuda_075,dorn_cuda_114,cuda::dorn_cuda_075,cuda::dorn_cuda_114,1.75,0.875,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4970,cuda,medium,0.8208192275273739,-0.8208192275273739,False,False,,True,False,-0.375,-1.125,0.375,-0.75,False,False,False,False,dorn_cuda_028,dorn_cuda_088,cuda::dorn_cuda_028,cuda::dorn_cuda_088,0.375,0.75,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4971,cuda,medium,0.8875967826392072,-0.8875967826392072,False,False,,True,False,-0.25,-0.25,0.0,-0.25,False,True,False,False,dorn_cuda_043,dorn_cuda_054,cuda::dorn_cuda_043,cuda::dorn_cuda_054,0.0,0.25,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4972,cuda,medium,0.823871090914384,0.823871090914384,True,True,1.0,True,True,0.5,-2.25,1.375,-0.875,True,False,True,False,dorn_cuda_023,dorn_cuda_098,cuda::dorn_cuda_023,cuda::dorn_cuda_098,1.375,0.875,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4973,cuda,medium,0.8905777228194498,0.8905777228194498,True,True,1.0,True,True,0.25,-2.25,1.25,-1.0,True,False,True,False,dorn_cuda_011,dorn_cuda_016,cuda::dorn_cuda_011,cuda::dorn_cuda_016,1.25,1.0,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4974,cuda,medium,0.5929142634897099,0.5929142634897099,True,False,-1.0,False,False,-0.625,0.0,-0.3125,-0.3125,False,False,False,True,dorn_cuda_027,dorn_cuda_042,cuda::dorn_cuda_027,cuda::dorn_cuda_042,0.3125,0.3125,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4975,cuda,medium,0.6484026604425994,0.6484026604425994,True,True,1.0,True,True,0.5,-2.375,1.4375,-0.9375,True,False,True,False,dorn_cuda_060,dorn_cuda_083,cuda::dorn_cuda_060,cuda::dorn_cuda_083,1.4375,0.9375,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4976,cuda,medium,0.5575253415325655,0.5575253415325655,True,True,1.0,True,True,0.125,-1.0,0.5625,-0.4375,True,False,True,False,dorn_cuda_042,dorn_cuda_103,cuda::dorn_cuda_042,cuda::dorn_cuda_103,0.5625,0.4375,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4977,cuda,medium,0.7784101474521168,0.7784101474521168,False,False,,False,True,-0.25,-1.125,0.4375,-0.6875,True,False,False,False,dorn_cuda_008,dorn_cuda_026,cuda::dorn_cuda_008,cuda::dorn_cuda_026,0.4375,0.6875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4978,cuda,medium,0.6208947356926455,0.6208947356926455,False,False,,False,True,-0.25,-0.5,0.125,-0.375,True,False,False,False,dorn_cuda_087,dorn_cuda_118,cuda::dorn_cuda_087,cuda::dorn_cuda_118,0.125,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4979,cuda,medium,0.8757246378520964,-0.8757246378520964,False,False,,True,False,-0.875,-0.375,-0.25,-0.625,True,False,False,False,dorn_cuda_011,dorn_cuda_036,cuda::dorn_cuda_011,cuda::dorn_cuda_036,0.25,0.625,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4980,cuda,medium,0.5332374467106713,0.5332374467106713,True,False,-1.0,False,False,-1.25,0.125,-0.6875,-0.5625,False,False,False,True,dorn_cuda_018,dorn_cuda_087,cuda::dorn_cuda_018,cuda::dorn_cuda_087,0.6875,0.5625,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4981,cuda,medium,0.96922242393711,-0.96922242393711,True,True,-1.0,True,True,-1.125,1.125,-1.125,0.0,True,False,False,True,dorn_cuda_051,dorn_cuda_100,cuda::dorn_cuda_051,cuda::dorn_cuda_100,1.125,0.0,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4982,cuda,medium,0.7041150377515315,-0.7041150377515315,False,False,,True,False,-1.375,-0.125,-0.625,-0.75,True,False,False,False,dorn_cuda_038,dorn_cuda_056,cuda::dorn_cuda_038,cuda::dorn_cuda_056,0.625,0.75,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4983,cuda,medium,0.6114130971960047,-0.6114130971960047,True,True,-1.0,True,True,-3.125,2.125,-2.625,-0.5,True,False,False,True,dorn_cuda_019,dorn_cuda_041,cuda::dorn_cuda_019,cuda::dorn_cuda_041,2.625,0.5,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4984,cuda,medium,0.8868559162908383,0.8868559162908383,True,True,1.0,True,True,0.0,-1.0,0.5,-0.5,True,False,True,False,dorn_cuda_027,dorn_cuda_036,cuda::dorn_cuda_027,cuda::dorn_cuda_036,0.5,0.5,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4985,cuda,medium,0.9473390035830116,0.9473390035830116,True,True,1.0,True,True,0.5,-1.125,0.8125,-0.3125,True,False,True,False,dorn_cuda_004,dorn_cuda_073,cuda::dorn_cuda_004,cuda::dorn_cuda_073,0.8125,0.3125,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4986,cuda,medium,0.9835884072407208,0.9835884072407208,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True,dorn_cuda_008,dorn_cuda_013,cuda::dorn_cuda_008,cuda::dorn_cuda_013,0.375,0.125,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4987,cuda,medium,0.7125075579045136,-0.7125075579045136,False,False,,True,False,-0.375,-0.375,0.0,-0.375,False,True,False,False,dorn_cuda_010,dorn_cuda_061,cuda::dorn_cuda_010,cuda::dorn_cuda_061,0.0,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4988,cuda,medium,0.6462602394532487,0.6462602394532487,True,True,1.0,True,True,0.5,-1.375,0.9375,-0.4375,True,False,True,False,dorn_cuda_014,dorn_cuda_046,cuda::dorn_cuda_014,cuda::dorn_cuda_046,0.9375,0.4375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4989,cuda,medium,0.9936858870165955,0.9936858870165955,False,False,,False,True,-1.25,-1.625,0.1875,-1.4375,True,False,False,False,dorn_cuda_026,dorn_cuda_085,cuda::dorn_cuda_026,cuda::dorn_cuda_085,0.1875,1.4375,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4990,cuda,medium,0.8904721594622448,0.8904721594622448,True,False,-1.0,False,False,-1.0,0.625,-0.8125,-0.1875,False,False,False,True,dorn_cuda_070,dorn_cuda_100,cuda::dorn_cuda_070,cuda::dorn_cuda_100,0.8125,0.1875,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4991,cuda,medium,0.524963095269356,0.524963095269356,False,False,,False,True,-0.625,-0.125,-0.25,-0.375,False,False,False,False,dorn_cuda_068,dorn_cuda_100,cuda::dorn_cuda_068,cuda::dorn_cuda_100,0.25,0.375,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4992,cuda,medium,0.5029364203266872,0.5029364203266872,False,False,,True,False,0.375,0.0,0.1875,0.1875,True,False,True,True,dorn_cuda_039,dorn_cuda_074,cuda::dorn_cuda_039,cuda::dorn_cuda_074,0.1875,0.1875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4993,cuda,medium,0.995597873107455,0.995597873107455,False,False,,False,True,-1.5,-0.5,-0.5,-1.0,False,False,False,False,dorn_cuda_007,dorn_cuda_064,cuda::dorn_cuda_007,cuda::dorn_cuda_064,0.5,1.0,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4994,cuda,medium,0.6034466427141687,0.6034466427141687,True,True,1.0,True,True,1.0,-1.5,1.25,-0.25,True,False,True,False,dorn_cuda_022,dorn_cuda_048,cuda::dorn_cuda_022,cuda::dorn_cuda_048,1.25,0.25,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4995,cuda,medium,0.9907708881782328,0.9907708881782328,True,False,-1.0,False,False,-2.0,0.875,-1.4375,-0.5625,False,False,False,True,dorn_cuda_019,dorn_cuda_077,cuda::dorn_cuda_019,cuda::dorn_cuda_077,1.4375,0.5625,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_4996,cuda,medium,0.7550510192058977,-0.7550510192058977,True,True,-1.0,True,True,-1.375,0.375,-0.875,-0.5,True,False,False,True,dorn_cuda_069,dorn_cuda_089,cuda::dorn_cuda_069,cuda::dorn_cuda_089,0.875,0.5,7
