pair_id,language,difficulty,parsed_both,strict_valid,strict_correct,debiased_correct,c_content,first_pos_ab,first_pos_ba,base_valid,base_correct,base_parsefail
full_rq0_seed42__rq0_0066__rq0_0303,java,hard,True,True,False,0.0,-0.6547622680664062,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0075,java,hard,True,False,False,1.0,0.23809432983398438,False,False,False,False,0
full_rq0_seed42__rq0_0067__rq0_0093,java,hard,True,True,True,1.0,-0.41666603088378906,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0123,java,hard,True,True,False,0.0,0.7738094329833984,True,False,True,False,0
full_rq0_seed42__rq0_0067__rq0_0167,java,hard,True,True,True,1.0,-0.41666698455810547,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0262,java,hard,True,True,True,1.0,-0.7738103866577148,False,True,False,False,0
full_rq0_seed42__rq0_0067__rq0_0277,java,hard,True,True,False,0.0,-1.0119047164916992,False,True,True,False,0
full_rq0_seed42__rq0_0068__rq0_0149,java,hard,True,True,False,0.0,-1.4285717010498047,False,True,True,False,0
full_rq0_seed42__rq0_0068__rq0_0263,java,hard,True,False,False,0.0,0.17857074737548828,True,True,True,False,0
full_rq0_seed42__rq0_0068__rq0_0277,java,hard,True,True,True,1.0,-0.8333339691162109,False,True,False,False,0
full_rq0_seed42__rq0_0068__rq0_0291,java,hard,True,False,False,1.0,-0.1190481185913086,True,True,False,False,0
full_rq0_seed42__rq0_0068__rq0_0312,java,hard,True,True,True,1.0,-0.7738103866577148,False,True,False,False,0
full_rq0_seed42__rq0_0069__rq0_0133,java,hard,True,True,False,0.0,-1.4285717010498047,False,True,True,True,0
full_rq0_seed42__rq0_0069__rq0_0176,java,hard,True,True,False,0.0,-1.4285707473754883,False,True,True,True,0
full_rq0_seed42__rq0_0069__rq0_0197,java,hard,True,True,False,0.0,-0.41666698455810547,False,True,True,True,0
full_rq0_seed42__rq0_0069__rq0_0255,java,hard,True,True,False,0.0,-1.785715103149414,False,True,True,True,0
full_rq0_seed42__rq0_0069__rq0_0259,java,hard,True,True,False,0.0,-1.190476417541504,False,True,True,True,0
full_rq0_seed42__rq0_0069__rq0_0280,java,hard,True,True,True,1.0,-1.9642858505249023,False,True,False,False,0
full_rq0_seed42__rq0_0070__rq0_0186,java,hard,True,True,True,1.0,-1.7857131958007812,False,True,True,True,0
full_rq0_seed42__rq0_0070__rq0_0191,java,hard,True,True,True,1.0,-1.1309528350830078,False,True,False,False,0
full_rq0_seed42__rq0_0070__rq0_0232,java,hard,True,True,False,0.0,-0.8333339691162109,False,True,False,False,0
full_rq0_seed42__rq0_0070__rq0_0258,java,hard,True,True,True,1.0,-0.2976188659667969,False,True,False,False,0
full_rq0_seed42__rq0_0071__rq0_0093,java,hard,True,True,False,0.0,-2.0238094329833984,False,True,False,False,0
full_rq0_seed42__rq0_0071__rq0_0123,java,hard,True,False,False,,0.0,True,True,True,True,0
full_rq0_seed42__rq0_0071__rq0_0132,java,hard,True,True,False,0.0,-1.190476417541504,False,True,True,False,0
full_rq0_seed42__rq0_0071__rq0_0133,java,hard,True,True,True,1.0,-1.9047622680664062,False,True,False,False,0
full_rq0_seed42__rq0_0071__rq0_0252,java,hard,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0072__rq0_0131,java,hard,True,True,False,0.0,-0.6547622680664062,False,True,True,False,0
full_rq0_seed42__rq0_0072__rq0_0140,java,hard,True,True,False,0.0,-0.35714244842529297,False,True,True,False,0
full_rq0_seed42__rq0_0072__rq0_0159,java,hard,True,True,False,0.0,-2.142857551574707,False,True,True,False,0
full_rq0_seed42__rq0_0072__rq0_0193,java,hard,True,True,False,0.0,-1.190476417541504,False,True,True,False,0
full_rq0_seed42__rq0_0072__rq0_0234,java,hard,True,True,False,0.0,-1.3690481185913086,False,True,False,False,0
full_rq0_seed42__rq0_0072__rq0_0257,java,hard,True,True,False,0.0,-0.23809432983398438,False,True,False,False,0
full_rq0_seed42__rq0_0072__rq0_0306,java,hard,True,True,True,1.0,-2.083332061767578,False,True,False,False,0
full_rq0_seed42__rq0_0073__rq0_0083,java,hard,True,True,True,1.0,-0.11904716491699219,False,True,True,True,0
full_rq0_seed42__rq0_0073__rq0_0086,java,hard,True,True,True,1.0,0.11904716491699219,True,False,False,False,0
full_rq0_seed42__rq0_0073__rq0_0103,java,hard,True,False,False,0.0,0.0595245361328125,True,True,True,False,0
full_rq0_seed42__rq0_0073__rq0_0157,java,hard,True,False,False,1.0,-0.2976188659667969,True,True,True,False,0
full_rq0_seed42__rq0_0073__rq0_0167,java,hard,True,True,False,0.0,-0.5952377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0073__rq0_0191,java,hard,True,True,False,0.0,-0.7738103866577148,False,True,True,True,0
full_rq0_seed42__rq0_0073__rq0_0204,java,hard,True,True,True,1.0,-1.1309537887573242,False,True,False,False,0
full_rq0_seed42__rq0_0073__rq0_0242,java,hard,True,True,True,1.0,-0.23809432983398438,False,True,True,False,0
full_rq0_seed42__rq0_0074__rq0_0088,java,hard,True,False,False,1.0,0.1785717010498047,True,True,False,False,0
full_rq0_seed42__rq0_0074__rq0_0169,java,hard,True,True,True,1.0,0.3571434020996094,True,False,False,False,0
full_rq0_seed42__rq0_0074__rq0_0205,java,hard,True,False,False,1.0,-0.8333330154418945,True,True,True,True,0
full_rq0_seed42__rq0_0074__rq0_0207,java,hard,True,True,True,1.0,-0.5952377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0074__rq0_0230,java,hard,True,True,True,1.0,-0.6547613143920898,False,True,False,False,0
full_rq0_seed42__rq0_0075__rq0_0110,java,hard,True,True,False,0.0,1.25,True,False,True,True,0
full_rq0_seed42__rq0_0075__rq0_0135,java,hard,True,False,False,1.0,0.23809528350830078,True,True,False,False,0
full_rq0_seed42__rq0_0075__rq0_0174,java,hard,True,False,False,0.0,-0.2976198196411133,False,False,True,False,0
full_rq0_seed42__rq0_0075__rq0_0183,java,hard,True,False,False,0.0,-9.5367431640625e-07,False,False,False,False,0
full_rq0_seed42__rq0_0075__rq0_0281,java,hard,True,True,True,1.0,-0.41666698455810547,False,True,False,False,0
full_rq0_seed42__rq0_0075__rq0_0291,java,hard,True,False,False,0.0,-0.23809528350830078,True,True,False,False,0
full_rq0_seed42__rq0_0075__rq0_0302,java,hard,True,True,True,1.0,-0.892857551574707,False,True,False,False,0
full_rq0_seed42__rq0_0076__rq0_0195,java,hard,True,False,False,0.0,0.1785717010498047,False,False,False,False,0
full_rq0_seed42__rq0_0076__rq0_0217,java,hard,True,True,True,1.0,0.6547613143920898,True,False,True,True,0
full_rq0_seed42__rq0_0076__rq0_0251,java,hard,True,True,True,1.0,-0.47619056701660156,False,True,False,False,0
full_rq0_seed42__rq0_0076__rq0_0286,java,hard,True,True,False,0.0,0.6547613143920898,True,False,True,False,0
full_rq0_seed42__rq0_0077__rq0_0113,java,hard,True,True,False,0.0,-1.6071434020996094,False,True,True,False,0
full_rq0_seed42__rq0_0077__rq0_0121,java,hard,True,True,False,0.0,-2.023808479309082,False,True,True,False,0
full_rq0_seed42__rq0_0077__rq0_0143,java,hard,True,True,True,1.0,-1.4880952835083008,False,True,True,True,0
full_rq0_seed42__rq0_0077__rq0_0159,java,hard,True,True,True,1.0,-2.3214282989501953,False,True,True,True,0
full_rq0_seed42__rq0_0077__rq0_0200,java,hard,True,True,False,0.0,-2.0833330154418945,False,True,True,False,0
full_rq0_seed42__rq0_0077__rq0_0270,java,hard,True,True,True,1.0,-0.8928565979003906,False,True,True,True,0
full_rq0_seed42__rq0_0077__rq0_0301,java,hard,True,True,False,0.0,-0.5952377319335938,False,True,True,False,0
full_rq0_seed42__rq0_0078__rq0_0080,java,hard,True,False,False,1.0,0.059523582458496094,True,True,True,True,0
full_rq0_seed42__rq0_0078__rq0_0192,java,hard,True,False,False,0.0,-0.23809432983398438,True,True,False,False,0
full_rq0_seed42__rq0_0078__rq0_0287,java,hard,True,True,True,1.0,-0.8333339691162109,False,True,True,False,0
full_rq0_seed42__rq0_0079__rq0_0146,java,hard,True,False,False,1.0,0.11904716491699219,True,True,True,True,0
full_rq0_seed42__rq0_0079__rq0_0205,java,hard,True,True,False,0.0,-1.4880943298339844,False,True,True,False,0
full_rq0_seed42__rq0_0079__rq0_0216,java,hard,True,True,False,0.0,-0.6547613143920898,False,True,True,True,0
full_rq0_seed42__rq0_0079__rq0_0289,java,hard,True,True,False,0.0,-0.892857551574707,False,True,False,False,0
full_rq0_seed42__rq0_0080__rq0_0189,java,hard,True,True,True,1.0,0.7142848968505859,True,False,True,True,0
full_rq0_seed42__rq0_0080__rq0_0271,java,hard,True,False,False,0.0,-0.11904716491699219,True,True,True,True,0
full_rq0_seed42__rq0_0081__rq0_0097,java,hard,True,True,False,0.0,0.23809432983398438,True,False,True,False,0
full_rq0_seed42__rq0_0081__rq0_0125,java,hard,True,False,False,0.0,-0.41666603088378906,True,True,True,True,0
full_rq0_seed42__rq0_0081__rq0_0164,java,hard,True,False,False,0.0,-0.17857074737548828,True,True,False,False,0
full_rq0_seed42__rq0_0081__rq0_0170,java,hard,True,True,True,1.0,0.9523811340332031,True,False,True,True,0
full_rq0_seed42__rq0_0081__rq0_0213,java,hard,True,False,False,1.0,-0.059523582458496094,True,True,True,False,0
full_rq0_seed42__rq0_0081__rq0_0254,java,hard,True,True,True,1.0,-0.7142858505249023,False,True,False,False,0
full_rq0_seed42__rq0_0081__rq0_0267,java,hard,True,True,False,0.0,1.6071434020996094,True,False,True,False,0
full_rq0_seed42__rq0_0081__rq0_0311,java,hard,True,True,False,0.0,-0.5357151031494141,False,True,False,False,0
full_rq0_seed42__rq0_0082__rq0_0140,java,hard,True,False,False,,0.0,True,True,False,False,0
full_rq0_seed42__rq0_0082__rq0_0157,java,hard,True,True,False,0.0,-0.7142848968505859,False,True,True,False,0
full_rq0_seed42__rq0_0082__rq0_0185,java,hard,True,True,True,1.0,-1.6666669845581055,False,True,True,True,0
full_rq0_seed42__rq0_0082__rq0_0208,java,hard,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
full_rq0_seed42__rq0_0082__rq0_0230,java,hard,True,True,False,0.0,-1.3095245361328125,False,True,False,False,0
full_rq0_seed42__rq0_0082__rq0_0244,java,hard,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0082__rq0_0265,java,hard,True,True,False,0.0,-0.8333339691162109,False,True,False,False,0
full_rq0_seed42__rq0_0083__rq0_0108,java,hard,True,True,True,1.0,1.190476417541504,True,False,True,True,0
full_rq0_seed42__rq0_0083__rq0_0142,java,hard,True,True,False,0.0,-0.7738094329833984,False,True,True,True,0
full_rq0_seed42__rq0_0083__rq0_0155,java,hard,True,True,False,0.0,0.1785717010498047,True,False,True,False,0
full_rq0_seed42__rq0_0083__rq0_0156,java,hard,True,True,False,0.0,-0.41666698455810547,False,True,True,True,0
full_rq0_seed42__rq0_0083__rq0_0177,java,hard,True,True,True,1.0,-0.8333339691162109,False,True,True,False,0
full_rq0_seed42__rq0_0083__rq0_0238,java,hard,True,True,True,1.0,1.0714282989501953,True,False,True,True,0
full_rq0_seed42__rq0_0084__rq0_0091,java,hard,True,True,False,0.0,-1.3690481185913086,False,True,False,False,0
full_rq0_seed42__rq0_0084__rq0_0095,java,hard,True,True,True,1.0,-0.7738103866577148,False,True,True,True,0
full_rq0_seed42__rq0_0084__rq0_0135,java,hard,True,True,False,0.0,-0.9523801803588867,False,True,True,False,0
full_rq0_seed42__rq0_0084__rq0_0153,java,hard,True,True,False,0.0,-1.964284896850586,False,True,True,False,0
full_rq0_seed42__rq0_0084__rq0_0254,java,hard,True,True,True,1.0,-2.0238094329833984,False,True,True,True,0
full_rq0_seed42__rq0_0084__rq0_0260,java,hard,True,True,True,1.0,-2.738095283508301,False,True,False,False,0
full_rq0_seed42__rq0_0084__rq0_0273,java,hard,True,True,True,1.0,-1.6666669845581055,False,True,True,True,0
full_rq0_seed42__rq0_0084__rq0_0281,java,hard,True,True,True,1.0,-1.6666669845581055,False,True,False,False,0
full_rq0_seed42__rq0_0085__rq0_0121,java,hard,True,True,True,1.0,-1.8452377319335938,False,True,True,True,0
full_rq0_seed42__rq0_0085__rq0_0181,java,hard,True,False,False,0.0,0.11904716491699219,True,True,False,False,0
full_rq0_seed42__rq0_0085__rq0_0201,java,hard,True,True,True,1.0,-1.0714282989501953,False,True,False,False,0
full_rq0_seed42__rq0_0085__rq0_0285,java,hard,True,True,False,0.0,-0.41666603088378906,False,True,False,False,0
full_rq0_seed42__rq0_0085__rq0_0308,java,hard,True,True,False,0.0,-0.5357141494750977,False,True,False,False,0
full_rq0_seed42__rq0_0086__rq0_0119,java,hard,True,True,True,1.0,0.059523582458496094,True,False,False,False,0
full_rq0_seed42__rq0_0086__rq0_0129,java,hard,True,False,False,1.0,-0.2976188659667969,True,True,True,False,0
full_rq0_seed42__rq0_0086__rq0_0159,java,hard,True,True,True,1.0,-1.5476179122924805,False,True,True,True,0
full_rq0_seed42__rq0_0086__rq0_0186,java,hard,True,True,False,0.0,-1.4880952835083008,False,True,True,False,0
full_rq0_seed42__rq0_0086__rq0_0210,java,hard,True,True,True,1.0,-0.5357151031494141,False,True,True,False,0
full_rq0_seed42__rq0_0086__rq0_0228,java,hard,True,False,False,0.0,-0.3571434020996094,True,True,True,True,0
full_rq0_seed42__rq0_0086__rq0_0240,java,hard,True,True,True,1.0,-0.9523801803588867,False,True,True,False,0
full_rq0_seed42__rq0_0086__rq0_0255,java,hard,True,True,True,1.0,-1.4880952835083008,False,True,True,False,0
full_rq0_seed42__rq0_0086__rq0_0309,java,hard,True,True,False,0.0,-0.8333330154418945,False,True,True,True,0
full_rq0_seed42__rq0_0087__rq0_0120,java,hard,True,True,False,0.0,1.0714282989501953,True,False,True,False,0
full_rq0_seed42__rq0_0087__rq0_0126,java,hard,True,True,False,0.0,-0.7738094329833984,False,True,True,True,0
full_rq0_seed42__rq0_0087__rq0_0221,java,hard,True,True,True,1.0,-1.309523582458496,False,True,False,False,0
full_rq0_seed42__rq0_0087__rq0_0306,java,hard,True,True,False,0.0,-1.9047622680664062,False,True,True,True,0
full_rq0_seed42__rq0_0088__rq0_0100,java,hard,True,False,False,0.0,-0.23809432983398438,False,False,True,True,0
full_rq0_seed42__rq0_0088__rq0_0143,java,hard,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0088__rq0_0148,java,hard,True,True,True,1.0,0.6547622680664062,True,False,True,True,0
full_rq0_seed42__rq0_0088__rq0_0191,java,hard,True,True,False,0.0,-0.892857551574707,False,True,True,True,0
full_rq0_seed42__rq0_0088__rq0_0200,java,hard,True,True,False,0.0,-0.8928565979003906,False,True,False,False,0
full_rq0_seed42__rq0_0088__rq0_0213,java,hard,True,False,False,0.0,-0.059523582458496094,True,True,True,True,0
full_rq0_seed42__rq0_0088__rq0_0258,java,hard,True,True,False,0.0,-0.1190481185913086,False,True,True,True,0
full_rq0_seed42__rq0_0088__rq0_0270,java,hard,True,False,False,1.0,-0.6547613143920898,True,True,True,True,0
full_rq0_seed42__rq0_0088__rq0_0272,java,hard,True,False,False,1.0,-0.1785717010498047,True,True,True,False,0
full_rq0_seed42__rq0_0088__rq0_0299,java,hard,True,True,True,1.0,-0.5357141494750977,False,True,True,False,0
full_rq0_seed42__rq0_0088__rq0_0301,java,hard,True,True,False,0.0,-0.2976198196411133,False,True,True,True,0
full_rq0_seed42__rq0_0089__rq0_0145,java,hard,True,True,True,1.0,-1.4880952835083008,False,True,True,True,0
full_rq0_seed42__rq0_0089__rq0_0283,java,hard,True,True,True,1.0,-3.511904716491699,False,True,True,True,0
full_rq0_seed42__rq0_0090__rq0_0121,java,hard,True,True,False,0.0,-2.0238094329833984,False,True,True,False,0
full_rq0_seed42__rq0_0090__rq0_0205,java,hard,True,True,True,1.0,-1.3690471649169922,False,True,True,True,0
full_rq0_seed42__rq0_0090__rq0_0240,java,hard,True,True,True,1.0,-1.2500009536743164,False,True,False,False,0
full_rq0_seed42__rq0_0091__rq0_0292,java,hard,True,False,False,1.0,-0.1190481185913086,False,False,False,False,0
full_rq0_seed42__rq0_0091__rq0_0294,java,hard,True,True,False,0.0,-0.6547622680664062,False,True,False,False,0
full_rq0_seed42__rq0_0092__rq0_0146,java,hard,True,True,True,1.0,0.2976188659667969,True,False,True,True,0
full_rq0_seed42__rq0_0092__rq0_0222,java,hard,True,True,False,0.0,-1.4285717010498047,False,True,True,True,0
full_rq0_seed42__rq0_0093__rq0_0136,java,hard,True,False,False,0.0,0.47619056701660156,True,True,False,False,0
full_rq0_seed42__rq0_0093__rq0_0139,java,hard,True,False,False,0.0,-0.0595245361328125,True,True,False,False,0
full_rq0_seed42__rq0_0093__rq0_0186,java,hard,True,False,False,0.0,-0.2380962371826172,True,True,True,False,0
full_rq0_seed42__rq0_0093__rq0_0210,java,hard,True,True,False,0.0,0.8333330154418945,True,False,False,False,0
full_rq0_seed42__rq0_0093__rq0_0241,java,hard,True,True,True,1.0,0.6547613143920898,True,False,False,False,0
full_rq0_seed42__rq0_0093__rq0_0305,java,hard,True,False,False,0.0,0.059523582458496094,True,True,False,False,0
full_rq0_seed42__rq0_0093__rq0_0307,java,hard,True,True,False,0.0,0.5357141494750977,True,False,False,False,0
full_rq0_seed42__rq0_0094__rq0_0126,java,hard,True,False,False,1.0,-0.1190481185913086,True,True,True,False,0
full_rq0_seed42__rq0_0094__rq0_0133,java,hard,True,False,False,0.0,-0.7142858505249023,True,True,True,True,0
full_rq0_seed42__rq0_0094__rq0_0154,java,hard,True,True,False,0.0,0.7738103866577148,True,False,True,False,0
full_rq0_seed42__rq0_0094__rq0_0161,java,hard,True,True,False,0.0,0.5952386856079102,True,False,True,False,0
full_rq0_seed42__rq0_0094__rq0_0204,java,hard,True,True,False,0.0,-0.8928565979003906,False,True,True,True,0
full_rq0_seed42__rq0_0094__rq0_0252,java,hard,True,False,False,0.0,-0.1785717010498047,True,True,True,True,0
full_rq0_seed42__rq0_0094__rq0_0270,java,hard,True,False,False,0.0,-0.41666603088378906,True,True,True,True,0
full_rq0_seed42__rq0_0094__rq0_0272,java,hard,True,False,False,0.0,-0.0595245361328125,True,True,True,True,0
full_rq0_seed42__rq0_0094__rq0_0290,java,hard,True,True,False,0.0,0.41666698455810547,True,False,True,False,0
full_rq0_seed42__rq0_0095__rq0_0132,java,hard,True,True,True,1.0,-1.1309537887573242,False,True,False,False,0
full_rq0_seed42__rq0_0095__rq0_0171,java,hard,True,True,False,0.0,-1.309523582458496,False,True,False,False,0
full_rq0_seed42__rq0_0095__rq0_0233,java,hard,True,True,True,1.0,-0.5952377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0095__rq0_0303,java,hard,True,True,True,1.0,-0.5952377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0095__rq0_0308,java,hard,True,True,False,0.0,-0.41666698455810547,False,True,True,True,0
full_rq0_seed42__rq0_0095__rq0_0312,java,hard,True,True,False,0.0,-0.7738094329833984,False,True,True,True,0
full_rq0_seed42__rq0_0096__rq0_0165,java,hard,True,False,False,1.0,-0.23809528350830078,True,True,True,True,0
full_rq0_seed42__rq0_0096__rq0_0172,java,hard,True,False,False,1.0,-0.3571434020996094,True,True,True,True,0
full_rq0_seed42__rq0_0096__rq0_0198,java,hard,True,True,False,0.0,-0.6547613143920898,False,True,False,False,0
full_rq0_seed42__rq0_0096__rq0_0229,java,hard,True,True,True,1.0,-0.47618961334228516,False,True,False,False,0
full_rq0_seed42__rq0_0097__rq0_0162,java,hard,True,False,False,1.0,-0.0595245361328125,True,True,True,True,0
full_rq0_seed42__rq0_0097__rq0_0167,java,hard,True,True,True,1.0,-1.0119056701660156,False,True,True,True,0
full_rq0_seed42__rq0_0097__rq0_0247,java,hard,True,True,False,0.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0097__rq0_0262,java,hard,True,True,True,1.0,-1.1904754638671875,False,True,False,False,0
full_rq0_seed42__rq0_0097__rq0_0274,java,hard,True,False,False,0.0,-0.2380962371826172,True,True,True,False,0
full_rq0_seed42__rq0_0097__rq0_0277,java,hard,True,True,False,0.0,-1.4285707473754883,False,True,True,False,0
full_rq0_seed42__rq0_0097__rq0_0293,java,hard,True,True,False,0.0,-0.7142868041992188,False,True,True,False,0
full_rq0_seed42__rq0_0099__rq0_0126,java,hard,True,True,False,0.0,0.41666698455810547,True,False,True,False,0
