model,model_revision,language,base_id,rq0_id,score_stratum,contrast_type,variant_i,variant_j,preference_target_variant,contrast_id,ab_choice,ba_choice,strict_valid,target_selected,parse_failure,margin_ab,margin_ba,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_060,dorn_cuda_085,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_060__c4,ugly_gold,ugly_gold,True,True,False,0.875,-3.5,2.1875,-1.3125,2.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_060,dorn_cuda_085,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_060__c5,ugly_gold,ugly_gold,True,True,False,1.125,-3.75,2.4375,-1.3125,2.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_060,dorn_cuda_085,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_060__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-1.875,0.375,-1.5,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_061__c1,golden,golden,True,True,False,1.125,-1.375,1.25,-0.125,1.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_061__c2,golden,golden,True,True,False,3.625,-4.0,3.8125,-0.1875,3.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_061__c3,golden,golden,True,True,False,4.625,-4.375,4.5,0.125,4.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_061__c4,ugly_gold,ugly_gold,True,True,False,2.75,-3.75,3.25,-0.5,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_061__c5,ugly_gold,ugly_gold,True,True,False,3.625,-3.625,3.625,0.0,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_061,dorn_cuda_080,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_061__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-1.875,0.75,-1.125,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_062__c1,ugly_gold,golden,False,False,False,-1.0,-1.625,0.3125,-1.3125,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_062__c2,golden,golden,True,True,False,1.5,-3.5,2.5,-1.0,2.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_062__c3,golden,golden,True,True,False,2.125,-3.375,2.75,-0.625,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_062__c4,ugly_gold,ugly_gold,True,True,False,1.375,-3.5,2.4375,-1.0625,2.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_062__c5,ugly_gold,ugly_gold,True,True,False,1.875,-4.0,2.9375,-1.0625,2.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_062,dorn_cuda_059,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_062__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-0.875,0.25,-0.625,0.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_063__c1,ugly_gold,golden,False,False,False,-0.75,-1.625,0.4375,-1.1875,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_063__c2,beautiful_trash,golden,False,False,False,-0.875,-2.0,0.5625,-1.4375,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_063__c3,ugly_trash,golden,False,False,False,-1.0,-1.75,0.375,-1.375,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_063__c4,beautiful_trash,ugly_gold,False,False,False,-1.0,-2.125,0.5625,-1.5625,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_063__c5,ugly_trash,ugly_gold,False,False,False,-0.625,-1.875,0.625,-1.25,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_063,dorn_cuda_083,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_063__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.375,0.375,-1.0,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_064__c1,golden,golden,True,True,False,0.125,-1.125,0.625,-0.5,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_064__c2,golden,golden,True,True,False,1.875,-3.75,2.8125,-0.9375,2.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_064__c3,golden,golden,True,True,False,2.75,-4.625,3.6875,-0.9375,3.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_064__c4,ugly_gold,ugly_gold,True,True,False,1.75,-3.5,2.625,-0.875,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_064__c5,ugly_gold,ugly_gold,True,True,False,2.0,-4.375,3.1875,-1.1875,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_064,dorn_cuda_014,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_064__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.5,0.5,-1.0,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_065__c1,golden,golden,True,True,False,0.375,-1.125,0.75,-0.375,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_065__c2,golden,golden,True,True,False,2.875,-4.375,3.625,-0.75,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_065__c3,golden,golden,True,True,False,3.375,-4.25,3.8125,-0.4375,3.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_065__c4,ugly_gold,ugly_gold,True,True,False,3.125,-5.125,4.125,-1.0,4.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_065__c5,ugly_gold,ugly_gold,True,True,False,3.625,-4.875,4.25,-0.625,4.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_065,dorn_cuda_015,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_065__c6,ugly_trash,beautiful_trash,False,False,False,-1.5,-3.0,0.75,-2.25,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_066__c1,golden,golden,True,True,False,0.25,-2.0,1.125,-0.875,1.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_066__c2,golden,golden,True,True,False,2.375,-4.375,3.375,-1.0,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_066__c3,golden,golden,True,True,False,2.625,-4.5,3.5625,-0.9375,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_066__c4,ugly_gold,ugly_gold,True,True,False,1.625,-4.125,2.875,-1.25,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_066__c5,ugly_gold,ugly_gold,True,True,False,1.5,-4.25,2.875,-1.375,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_066,dorn_cuda_018,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_066__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-2.375,0.625,-1.75,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_067__c1,golden,golden,True,True,False,0.5,-1.0,0.75,-0.25,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_067__c2,golden,golden,True,True,False,0.625,-2.0,1.3125,-0.6875,1.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_067__c3,golden,golden,True,True,False,0.75,-2.625,1.6875,-0.9375,1.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_067__c4,ugly_gold,ugly_gold,True,True,False,0.125,-2.125,1.125,-1.0,1.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_067__c5,ugly_gold,ugly_gold,True,True,False,0.0,-2.875,1.4375,-1.4375,1.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_067,dorn_cuda_077,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_067__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-2.125,0.8125,-1.3125,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_068__c1,ugly_gold,golden,False,False,False,-0.125,-1.5,0.6875,-0.8125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_068__c2,golden,golden,True,True,False,1.0,-1.375,1.1875,-0.1875,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_068__c3,golden,golden,True,True,False,1.25,-1.25,1.25,0.0,1.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_068__c4,ugly_gold,ugly_gold,True,True,False,0.375,-1.25,0.8125,-0.4375,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_068__c5,ugly_gold,ugly_gold,True,True,False,0.75,-1.125,0.9375,-0.1875,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_068,dorn_cuda_054,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_068__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-0.75,0.1875,-0.5625,0.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_069__c1,golden,golden,True,True,False,0.5,-0.75,0.625,-0.125,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_069__c2,golden,golden,True,True,False,3.5,-4.375,3.9375,-0.4375,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_069__c3,golden,golden,True,True,False,3.875,-3.625,3.75,0.125,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_069__c4,ugly_gold,ugly_gold,True,True,False,3.25,-4.75,4.0,-0.75,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_069__c5,ugly_gold,ugly_gold,True,True,False,4.0,-4.25,4.125,-0.125,4.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_069,dorn_cuda_095,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_069__c6,ugly_trash,beautiful_trash,False,False,False,-0.875,-1.625,0.375,-1.25,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_070__c1,golden,golden,True,True,False,1.0,-1.0,1.0,0.0,1.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_070__c2,golden,golden,True,True,False,2.125,-4.125,3.125,-1.0,3.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_070__c3,golden,golden,True,True,False,2.0,-3.375,2.6875,-0.6875,2.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_070__c4,ugly_gold,ugly_gold,True,True,False,0.875,-3.875,2.375,-1.5,2.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_070__c5,ugly_gold,ugly_gold,True,True,False,1.375,-3.75,2.5625,-1.1875,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_070,dorn_cuda_012,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_070__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-1.75,0.3125,-1.4375,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_071__c1,golden,golden,True,True,False,0.375,-0.875,0.625,-0.25,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_071__c2,golden,golden,True,True,False,3.375,-4.0,3.6875,-0.3125,3.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_071__c3,golden,golden,True,True,False,3.375,-4.0,3.6875,-0.3125,3.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_071__c4,ugly_gold,ugly_gold,True,True,False,2.875,-3.875,3.375,-0.5,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_071__c5,ugly_gold,ugly_gold,True,True,False,3.0,-3.375,3.1875,-0.1875,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_071,dorn_cuda_073,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_071__c6,ugly_trash,beautiful_trash,False,False,False,-1.375,-1.5,0.0625,-1.4375,0.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_072__c1,ugly_gold,golden,False,False,False,-1.0,-1.625,0.3125,-1.3125,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_072__c2,golden,golden,True,True,False,1.25,-3.875,2.5625,-1.3125,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_072__c3,golden,golden,True,True,False,1.375,-3.875,2.625,-1.25,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_072__c4,ugly_gold,ugly_gold,True,True,False,1.125,-4.0,2.5625,-1.4375,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_072__c5,ugly_gold,ugly_gold,True,True,False,1.375,-3.875,2.625,-1.25,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_072,dorn_cuda_099,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_072__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-1.0,0.3125,-0.6875,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_073__c1,golden,golden,True,True,False,0.0,-1.0,0.5,-0.5,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_073__c2,golden,golden,True,True,False,2.625,-3.625,3.125,-0.5,3.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_073__c3,golden,golden,True,True,False,3.125,-4.0,3.5625,-0.4375,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_073__c4,ugly_gold,ugly_gold,True,True,False,1.0,-4.125,2.5625,-1.5625,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_073__c5,ugly_gold,ugly_gold,True,True,False,1.375,-3.625,2.5,-1.125,2.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_073,dorn_cuda_049,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_073__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.625,0.5625,-1.0625,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_074,dorn_cuda_017,high,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_074__c1,golden,golden,True,True,False,0.75,-1.625,1.1875,-0.4375,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_074,dorn_cuda_017,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_074__c2,golden,golden,True,True,False,2.625,-3.375,3.0,-0.375,3.0,True,False
