model_key,model,condition,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,ab_first,ba_first,parse_failure_calls,position_margin_b,content_margin_c,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4542,cuda,medium,0.959510368300128,-0.959510368300128,False,False,,True,False,False,False,0,-10.125,-4.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4543,cuda,medium,0.7213676610650339,-0.7213676610650339,False,False,,True,False,False,False,0,-11.0,-7.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4548,cuda,medium,0.6550882232475254,-0.6550882232475254,True,False,1.0,False,False,True,False,0,-0.375,3.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4549,cuda,medium,0.7140272616709484,-0.7140272616709484,True,True,-1.0,True,True,False,True,0,0.5,-4.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4570,cuda,medium,0.9837201324617167,-0.9837201324617167,False,False,,False,True,True,True,0,8.5,-1.5,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4578,cuda,medium,0.588065140230986,-0.588065140230986,True,True,-1.0,True,True,False,True,0,3.375,-7.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4584,cuda,medium,0.8988259408389152,0.8988259408389152,True,True,1.0,True,True,True,False,0,-3.625,7.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4589,cuda,medium,0.5715798854502452,0.5715798854502452,True,False,-1.0,False,False,False,True,0,1.0,-7.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4590,cuda,medium,0.6410189928991674,-0.6410189928991674,True,False,1.0,False,False,True,False,0,-2.75,13.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4601,cuda,medium,0.620060019612936,-0.620060019612936,True,True,-1.0,True,True,False,True,0,1.375,-11.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4604,cuda,medium,0.5302675807290678,-0.5302675807290678,False,False,,True,False,False,False,0,-9.25,2.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4617,cuda,medium,0.7608056457107024,0.7608056457107024,True,True,1.0,True,True,True,False,0,-2.25,12.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4621,cuda,medium,0.8540075597877473,0.8540075597877473,True,True,1.0,True,True,True,False,0,4.375,9.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4626,cuda,medium,0.7152233745336101,-0.7152233745336101,True,False,1.0,False,False,True,False,0,5.5,9.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4636,cuda,medium,0.9776587754732716,0.9776587754732715,False,False,,False,True,False,False,0,-10.25,-6.0,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4652,cuda,medium,0.7569587430315448,-0.7569587430315448,False,False,,True,False,False,False,0,-1.75,1.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4660,cuda,medium,0.903696824823532,0.9036968248235319,True,False,-1.0,False,False,False,True,0,-0.25,-11.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4662,cuda,medium,0.822487003757735,-0.822487003757735,True,True,-1.0,True,True,False,True,0,-2.75,-18.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4678,cuda,medium,0.7672641980821722,-0.7672641980821722,True,False,1.0,False,False,True,False,0,0.25,11.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4679,cuda,medium,0.7267507508970942,0.7267507508970942,True,True,1.0,True,True,True,False,0,-3.125,13.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4687,cuda,medium,0.529715208850102,-0.529715208850102,True,True,-1.0,True,True,False,True,0,-3.0,-7.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4692,cuda,medium,0.5032037223091068,-0.5032037223091068,True,False,1.0,False,False,True,False,0,0.375,8.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4714,cuda,medium,0.7452370770580159,0.7452370770580159,False,False,,False,True,False,False,0,-2.25,1.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4737,cuda,medium,0.7859508444604736,0.7859508444604736,True,True,1.0,True,True,True,False,0,0.25,9.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4740,cuda,medium,0.5791932413625736,0.5791932413625736,True,True,1.0,True,True,True,False,0,4.75,6.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4741,cuda,medium,0.6707067692568371,-0.6707067692568371,False,False,,False,True,True,True,0,1.125,0.875,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4753,cuda,medium,0.6289538624781179,-0.6289538624781179,True,False,1.0,False,False,True,False,0,-1.375,11.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4761,cuda,medium,0.688970561157566,-0.688970561157566,True,True,-1.0,True,True,False,True,0,-1.0,-17.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4764,cuda,medium,0.5734563338606905,0.5734563338606905,False,False,,True,False,True,True,0,3.875,0.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4787,cuda,medium,0.5567117333698901,-0.5567117333698901,True,False,1.0,False,False,True,False,0,-4.75,9.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4811,cuda,medium,0.6106550479105601,0.6106550479105601,True,False,-1.0,False,False,False,True,0,-7.5,-8.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4820,cuda,medium,0.6899445087984453,0.6899445087984453,True,False,-1.0,False,False,False,True,0,0.25,-18.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4826,cuda,medium,0.893615910618643,0.893615910618643,True,True,1.0,True,True,True,False,0,-2.5,5.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4837,cuda,medium,0.687384686401326,0.687384686401326,True,False,-1.0,False,False,False,True,0,0.75,-1.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4859,cuda,medium,0.7616558417968942,0.7616558417968942,True,True,1.0,True,True,True,False,0,0.0,10.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4866,cuda,medium,0.883361000400362,-0.883361000400362,True,False,1.0,False,False,True,False,0,2.5,3.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4879,cuda,medium,0.5141494547527521,-0.5141494547527521,False,False,,True,False,False,False,0,-7.625,-3.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4883,cuda,medium,0.5900624322738731,-0.5900624322738731,True,False,1.0,False,False,True,False,0,-1.125,16.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4899,cuda,medium,0.6327967485122403,0.6327967485122403,True,False,-1.0,False,False,False,True,0,-3.0,-17.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4901,cuda,medium,0.5154965151791798,0.5154965151791798,False,False,,True,False,True,True,0,1.0,0.0,False,True,True,False,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4902,cuda,medium,0.5274502655388758,0.5274502655388758,True,True,1.0,True,True,True,False,0,0.625,7.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4924,cuda,medium,0.94361293764344,0.9436129376434399,True,True,1.0,True,True,True,False,0,0.375,9.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4938,cuda,medium,0.7245388460883673,0.7245388460883673,True,False,-1.0,False,False,False,True,0,-1.125,-9.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4947,cuda,medium,0.7763887994247849,0.7763887994247849,True,False,-1.0,False,False,False,True,0,1.5,-4.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4973,cuda,medium,0.8905777228194498,0.8905777228194498,True,True,1.0,True,True,True,False,0,-1.375,14.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4974,cuda,medium,0.5929142634897099,0.5929142634897099,False,False,,False,True,False,False,0,-3.875,0.125,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4986,cuda,medium,0.9835884072407208,0.9835884072407208,True,False,-1.0,False,False,False,True,0,0.25,-13.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_4998,cuda,medium,0.8168836783829199,0.8168836783829199,True,True,1.0,True,True,True,False,0,-1.5,14.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5010,cuda,hard,0.3236143163013338,-0.32361431630133386,True,True,-1.0,True,True,False,True,0,2.125,-7.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5023,cuda,hard,0.4358167983612374,-0.43581679836123743,False,False,,False,True,True,True,0,3.5,3.5,False,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5030,cuda,hard,0.3864129368313334,0.3864129368313334,True,True,1.0,True,True,True,False,0,-3.75,7.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5039,cuda,hard,0.2775627381462752,0.2775627381462752,True,False,-1.0,False,False,False,True,0,1.0,-15.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5054,cuda,hard,0.223863005065549,0.22386300506554901,True,False,-1.0,False,False,False,True,0,-2.0,-11.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5059,cuda,hard,0.3570823562004123,0.35708235620041234,True,True,1.0,True,True,True,False,0,1.5,12.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5063,cuda,hard,0.2084042909871731,0.2084042909871731,True,True,1.0,True,True,True,False,0,1.375,6.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5066,cuda,hard,0.4802311649551738,0.4802311649551738,False,False,,False,True,False,False,0,-7.5,-5.0,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5067,cuda,hard,0.4617215842883901,0.4617215842883901,True,True,1.0,True,True,True,False,0,-1.375,14.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5070,cuda,hard,0.3067561593138244,-0.3067561593138244,True,False,1.0,False,False,True,False,0,-2.125,12.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5076,cuda,hard,0.4784597551909684,-0.4784597551909684,True,True,-1.0,True,True,False,True,0,-2.125,-16.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5088,cuda,hard,0.3032097098702287,0.3032097098702287,True,False,-1.0,False,False,False,True,0,-0.375,-0.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5096,cuda,hard,0.391137963968228,-0.391137963968228,True,False,1.0,False,False,True,False,0,0.0,14.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5101,cuda,hard,0.3335229708260573,-0.3335229708260573,True,False,1.0,False,False,True,False,0,1.875,5.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5107,cuda,hard,0.2807875570289075,0.28078755702890756,True,True,1.0,True,True,True,False,0,-2.125,18.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5136,cuda,hard,0.4639391602264638,-0.46393916022646386,True,False,1.0,False,False,True,False,0,-1.375,18.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5139,cuda,hard,0.4090870094941601,0.4090870094941601,False,False,,True,False,True,True,0,4.75,1.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5174,cuda,hard,0.2622445453957908,-0.2622445453957908,True,False,1.0,False,False,True,False,0,5.25,8.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5198,cuda,hard,0.3537437888483244,-0.35374378884832447,True,True,-1.0,True,True,False,True,0,-0.375,-6.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5209,cuda,hard,0.2165797195284906,0.21657971952849064,True,False,-1.0,False,False,False,True,0,-1.625,-14.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5210,cuda,hard,0.4045508922357352,-0.40455089223573526,True,False,1.0,False,False,True,False,0,-1.5,3.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5218,cuda,hard,0.3215715634449624,0.3215715634449624,False,False,,True,False,True,True,0,4.0,3.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5221,cuda,hard,0.2160259569635972,0.21602595696359728,True,False,-1.0,False,False,False,True,0,1.125,-8.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5235,cuda,hard,0.3656510990942118,-0.3656510990942118,True,True,-1.0,True,True,False,True,0,1.75,-12.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5261,cuda,hard,0.3177021009201981,-0.3177021009201981,False,False,,True,False,False,False,0,-13.625,-1.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5275,cuda,hard,0.2521985248344368,-0.25219852483443683,True,False,1.0,False,False,True,False,0,0.5,7.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5277,cuda,hard,0.4081230194337955,0.4081230194337955,True,False,-1.0,False,False,False,True,0,0.25,-18.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5280,cuda,hard,0.4375843279450776,-0.4375843279450776,True,True,-1.0,True,True,False,True,0,4.375,-5.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5289,cuda,hard,0.2179143399991651,0.2179143399991651,True,False,-1.0,False,False,False,True,0,2.25,-7.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5292,cuda,hard,0.2422433907891161,0.2422433907891161,True,False,-1.0,False,False,False,True,0,-6.5,-12.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5296,cuda,hard,0.4547597558432823,-0.4547597558432823,True,True,-1.0,True,True,False,True,0,-1.375,-12.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5299,cuda,hard,0.3169012828136285,0.3169012828136285,True,False,-1.0,False,False,False,True,0,1.625,-17.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5307,cuda,hard,0.2724881970211736,-0.27248819702117366,False,False,,False,True,True,True,0,3.875,-1.125,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5312,cuda,hard,0.3987914552134229,-0.39879145521342296,True,False,1.0,False,False,True,False,0,1.125,15.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5318,cuda,hard,0.2967229756196577,0.29672297561965777,True,False,-1.0,False,False,False,True,0,1.5,-3.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5319,cuda,hard,0.2356206710853216,-0.23562067108532167,True,True,-1.0,True,True,False,True,0,1.625,-2.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5327,cuda,hard,0.4111794144506833,-0.4111794144506833,True,False,1.0,False,False,True,False,0,-8.375,8.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5328,cuda,hard,0.2122636809055651,-0.21226368090556513,False,False,,True,False,False,False,0,-6.875,6.625,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5346,cuda,hard,0.3802815393763546,0.38028153937635467,True,True,1.0,True,True,True,False,0,-1.625,17.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5370,cuda,hard,0.3789980891809598,0.3789980891809598,True,False,-1.0,False,False,False,True,0,-0.25,-0.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5371,cuda,hard,0.219416535495731,-0.219416535495731,True,True,-1.0,True,True,False,True,0,1.75,-11.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5382,cuda,hard,0.2245533680809843,-0.22455336808098436,True,False,1.0,False,False,True,False,0,1.625,9.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5411,cuda,hard,0.2025320284767646,0.20253202847676466,True,True,1.0,True,True,True,False,0,-4.125,14.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5436,cuda,hard,0.3217941252725692,-0.3217941252725692,True,True,-1.0,True,True,False,True,0,-0.25,-7.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5439,cuda,hard,0.2820707147706132,0.2820707147706132,True,True,1.0,True,True,True,False,0,-0.25,17.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5451,cuda,hard,0.2861165033803848,0.28611650338038486,True,True,1.0,True,True,True,False,0,-4.375,4.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_text_plus_image,rq1_5493,cuda,hard,0.4543896836277713,0.4543896836277713,True,True,1.0,True,True,True,False,0,-3.0,13.0,True,True,False,False,True,True,False
