model_key,model,pair_id,language,difficulty,snippet_i,snippet_j,abs_b,abs_c,valid,correct,content_tie,boundary_abs_c_eq_abs_b,identity_predicted_valid,identity_violation_nonboundary,identity_mismatch_conservative_boundary_included
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4164,cuda,medium,dorn_cuda_016,dorn_cuda_089,0.5,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4165,cuda,medium,dorn_cuda_075,dorn_cuda_101,0.0625,0.4375,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4166,cuda,medium,dorn_cuda_015,dorn_cuda_071,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4167,cuda,medium,dorn_cuda_013,dorn_cuda_104,0.0625,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4168,cuda,medium,dorn_cuda_061,dorn_cuda_068,0.125,0.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4169,cuda,medium,dorn_cuda_070,dorn_cuda_099,0.125,0.25,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4170,cuda,medium,dorn_cuda_057,dorn_cuda_083,0.0625,2.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4171,cuda,medium,dorn_cuda_036,dorn_cuda_037,0.375,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4172,cuda,medium,dorn_cuda_007,dorn_cuda_076,0.25,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4173,cuda,medium,dorn_cuda_000,dorn_cuda_083,0.75,1.625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4174,cuda,medium,dorn_cuda_059,dorn_cuda_062,0.25,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4175,cuda,medium,dorn_cuda_023,dorn_cuda_097,0.3125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4176,cuda,medium,dorn_cuda_028,dorn_cuda_104,0.125,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4177,cuda,medium,dorn_cuda_041,dorn_cuda_091,0.125,0.25,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4178,cuda,medium,dorn_cuda_009,dorn_cuda_113,0.625,1.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4179,cuda,medium,dorn_cuda_004,dorn_cuda_068,0.1875,0.5625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4180,cuda,medium,dorn_cuda_015,dorn_cuda_036,0.0625,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4181,cuda,medium,dorn_cuda_021,dorn_cuda_097,0.875,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4182,cuda,medium,dorn_cuda_081,dorn_cuda_104,0.875,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4183,cuda,medium,dorn_cuda_063,dorn_cuda_104,0.3125,0.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4184,cuda,medium,dorn_cuda_052,dorn_cuda_080,0.3125,0.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4185,cuda,medium,dorn_cuda_051,dorn_cuda_098,0.4375,1.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4186,cuda,medium,dorn_cuda_016,dorn_cuda_067,0.8125,0.8125,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4187,cuda,medium,dorn_cuda_044,dorn_cuda_052,0.3125,1.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4188,cuda,medium,dorn_cuda_011,dorn_cuda_081,1.4375,0.6875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4189,cuda,medium,dorn_cuda_006,dorn_cuda_093,1.0,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4190,cuda,medium,dorn_cuda_028,dorn_cuda_065,0.0625,0.3125,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4191,cuda,medium,dorn_cuda_007,dorn_cuda_010,0.8125,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4192,cuda,medium,dorn_cuda_029,dorn_cuda_035,0.375,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4193,cuda,medium,dorn_cuda_008,dorn_cuda_031,0.0625,0.0625,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4194,cuda,medium,dorn_cuda_101,dorn_cuda_112,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4195,cuda,medium,dorn_cuda_042,dorn_cuda_066,0.3125,0.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4196,cuda,medium,dorn_cuda_021,dorn_cuda_044,0.75,0.625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4197,cuda,medium,dorn_cuda_000,dorn_cuda_071,0.3125,0.3125,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4198,cuda,medium,dorn_cuda_015,dorn_cuda_106,0.0625,0.0625,False,False,False,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4199,cuda,medium,dorn_cuda_016,dorn_cuda_020,0.8125,1.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4200,cuda,medium,dorn_cuda_029,dorn_cuda_076,0.8125,0.8125,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4201,cuda,medium,dorn_cuda_067,dorn_cuda_102,0.375,1.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4202,cuda,medium,dorn_cuda_070,dorn_cuda_083,0.75,0.625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4203,cuda,medium,dorn_cuda_046,dorn_cuda_067,0.75,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4204,cuda,medium,dorn_cuda_074,dorn_cuda_116,0.3125,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4205,cuda,medium,dorn_cuda_030,dorn_cuda_061,0.75,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4206,cuda,medium,dorn_cuda_004,dorn_cuda_009,0.125,0.125,False,False,False,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4207,cuda,medium,dorn_cuda_027,dorn_cuda_052,0.5,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4208,cuda,medium,dorn_cuda_006,dorn_cuda_033,0.4375,0.8125,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4209,cuda,medium,dorn_cuda_065,dorn_cuda_070,0.125,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4210,cuda,medium,dorn_cuda_036,dorn_cuda_110,0.8125,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4211,cuda,medium,dorn_cuda_049,dorn_cuda_105,1.0,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4212,cuda,medium,dorn_cuda_074,dorn_cuda_104,0.1875,0.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4213,cuda,medium,dorn_cuda_036,dorn_cuda_099,0.6875,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4214,cuda,medium,dorn_cuda_044,dorn_cuda_062,0.5,0.5,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4215,cuda,medium,dorn_cuda_082,dorn_cuda_092,1.0625,0.6875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4216,cuda,medium,dorn_cuda_020,dorn_cuda_078,0.5,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4217,cuda,medium,dorn_cuda_012,dorn_cuda_057,0.625,1.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4218,cuda,medium,dorn_cuda_072,dorn_cuda_078,0.6875,0.6875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4219,cuda,medium,dorn_cuda_003,dorn_cuda_011,0.3125,1.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4220,cuda,medium,dorn_cuda_064,dorn_cuda_078,0.9375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4221,cuda,medium,dorn_cuda_001,dorn_cuda_061,0.5625,1.0625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4222,cuda,medium,dorn_cuda_059,dorn_cuda_119,0.5,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4223,cuda,medium,dorn_cuda_038,dorn_cuda_115,0.9375,1.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4224,cuda,medium,dorn_cuda_075,dorn_cuda_080,0.9375,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4225,cuda,medium,dorn_cuda_090,dorn_cuda_119,0.375,0.875,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4226,cuda,medium,dorn_cuda_059,dorn_cuda_081,1.1875,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4227,cuda,medium,dorn_cuda_060,dorn_cuda_100,0.375,0.375,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4228,cuda,medium,dorn_cuda_101,dorn_cuda_103,0.1875,0.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4229,cuda,medium,dorn_cuda_006,dorn_cuda_046,0.3125,0.6875,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4230,cuda,medium,dorn_cuda_044,dorn_cuda_068,0.0,0.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4231,cuda,medium,dorn_cuda_045,dorn_cuda_094,1.25,1.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4232,cuda,medium,dorn_cuda_062,dorn_cuda_080,0.5,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4233,cuda,medium,dorn_cuda_057,dorn_cuda_059,0.125,2.125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4234,cuda,medium,dorn_cuda_002,dorn_cuda_028,0.4375,0.5625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4235,cuda,medium,dorn_cuda_082,dorn_cuda_115,0.75,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4236,cuda,medium,dorn_cuda_081,dorn_cuda_083,1.75,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4237,cuda,medium,dorn_cuda_068,dorn_cuda_085,1.375,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4238,cuda,medium,dorn_cuda_006,dorn_cuda_025,0.8125,0.8125,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4239,cuda,medium,dorn_cuda_032,dorn_cuda_087,1.1875,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4240,cuda,medium,dorn_cuda_023,dorn_cuda_072,0.625,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4241,cuda,medium,dorn_cuda_063,dorn_cuda_105,0.9375,0.8125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4242,cuda,medium,dorn_cuda_004,dorn_cuda_027,0.0,1.125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4243,cuda,medium,dorn_cuda_037,dorn_cuda_113,0.8125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4244,cuda,medium,dorn_cuda_046,dorn_cuda_080,1.0,0.875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4245,cuda,medium,dorn_cuda_011,dorn_cuda_035,0.5625,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4246,cuda,medium,dorn_cuda_060,dorn_cuda_094,0.5,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4247,cuda,medium,dorn_cuda_023,dorn_cuda_115,0.5625,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4248,cuda,medium,dorn_cuda_005,dorn_cuda_095,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4249,cuda,medium,dorn_cuda_003,dorn_cuda_105,0.8125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4250,cuda,medium,dorn_cuda_079,dorn_cuda_101,0.3125,0.3125,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4251,cuda,medium,dorn_cuda_035,dorn_cuda_073,0.5,1.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4252,cuda,medium,dorn_cuda_077,dorn_cuda_103,0.625,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4253,cuda,medium,dorn_cuda_090,dorn_cuda_111,0.25,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4254,cuda,medium,dorn_cuda_012,dorn_cuda_039,0.9375,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4255,cuda,medium,dorn_cuda_053,dorn_cuda_072,0.0625,1.0625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4256,cuda,medium,dorn_cuda_005,dorn_cuda_048,0.25,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4257,cuda,medium,dorn_cuda_035,dorn_cuda_100,0.5,1.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4258,cuda,medium,dorn_cuda_017,dorn_cuda_052,0.375,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4259,cuda,medium,dorn_cuda_014,dorn_cuda_112,0.375,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4260,cuda,medium,dorn_cuda_037,dorn_cuda_105,1.1875,0.9375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4261,cuda,medium,dorn_cuda_052,dorn_cuda_073,0.0,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4262,cuda,medium,dorn_cuda_051,dorn_cuda_105,0.625,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4263,cuda,medium,dorn_cuda_003,dorn_cuda_048,0.25,1.0,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4264,cuda,medium,dorn_cuda_041,dorn_cuda_070,0.375,1.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4265,cuda,medium,dorn_cuda_050,dorn_cuda_055,1.125,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4266,cuda,medium,dorn_cuda_023,dorn_cuda_086,0.5625,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4267,cuda,medium,dorn_cuda_021,dorn_cuda_048,0.9375,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4268,cuda,medium,dorn_cuda_025,dorn_cuda_032,1.125,0.75,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4269,cuda,medium,dorn_cuda_003,dorn_cuda_072,0.25,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4270,cuda,medium,dorn_cuda_016,dorn_cuda_058,0.375,1.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4271,cuda,medium,dorn_cuda_013,dorn_cuda_094,0.5625,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4272,cuda,medium,dorn_cuda_064,dorn_cuda_079,1.1875,0.9375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4273,cuda,medium,dorn_cuda_013,dorn_cuda_077,0.375,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4274,cuda,medium,dorn_cuda_101,dorn_cuda_106,0.0625,0.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4275,cuda,medium,dorn_cuda_035,dorn_cuda_083,1.0,0.875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4276,cuda,medium,dorn_cuda_029,dorn_cuda_032,0.8125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4277,cuda,medium,dorn_cuda_056,dorn_cuda_075,0.125,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4278,cuda,medium,dorn_cuda_078,dorn_cuda_089,0.625,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4279,cuda,medium,dorn_cuda_008,dorn_cuda_116,0.5,0.875,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4280,cuda,medium,dorn_cuda_015,dorn_cuda_028,0.0625,0.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4281,cuda,medium,dorn_cuda_000,dorn_cuda_089,0.3125,0.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4282,cuda,medium,dorn_cuda_018,dorn_cuda_068,0.6875,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4283,cuda,medium,dorn_cuda_004,dorn_cuda_017,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4284,cuda,medium,dorn_cuda_038,dorn_cuda_098,1.25,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4285,cuda,medium,dorn_cuda_004,dorn_cuda_021,0.4375,1.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4286,cuda,medium,dorn_cuda_009,dorn_cuda_036,0.3125,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4287,cuda,medium,dorn_cuda_035,dorn_cuda_064,1.0625,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4288,cuda,medium,dorn_cuda_048,dorn_cuda_057,0.0625,2.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4289,cuda,medium,dorn_cuda_031,dorn_cuda_100,0.1875,0.1875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4290,cuda,medium,dorn_cuda_117,dorn_cuda_119,0.625,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4291,cuda,medium,dorn_cuda_073,dorn_cuda_113,1.0,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4292,cuda,medium,dorn_cuda_090,dorn_cuda_107,0.25,0.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4293,cuda,medium,dorn_cuda_011,dorn_cuda_025,0.4375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4294,cuda,medium,dorn_cuda_065,dorn_cuda_106,0.125,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4295,cuda,medium,dorn_cuda_033,dorn_cuda_101,0.25,0.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4296,cuda,medium,dorn_cuda_042,dorn_cuda_057,0.5,1.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4297,cuda,medium,dorn_cuda_095,dorn_cuda_119,0.3125,0.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4298,cuda,medium,dorn_cuda_056,dorn_cuda_108,0.875,0.625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4299,cuda,medium,dorn_cuda_079,dorn_cuda_114,1.0,2.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4300,cuda,medium,dorn_cuda_089,dorn_cuda_112,0.8125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4301,cuda,medium,dorn_cuda_030,dorn_cuda_053,0.0625,0.8125,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4302,cuda,medium,dorn_cuda_014,dorn_cuda_081,0.625,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4303,cuda,medium,dorn_cuda_094,dorn_cuda_103,0.5,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4304,cuda,medium,dorn_cuda_100,dorn_cuda_111,0.0625,0.8125,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4305,cuda,medium,dorn_cuda_001,dorn_cuda_086,1.0,1.625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4306,cuda,medium,dorn_cuda_067,dorn_cuda_086,1.4375,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4307,cuda,medium,dorn_cuda_012,dorn_cuda_112,1.0625,0.6875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4308,cuda,medium,dorn_cuda_007,dorn_cuda_099,0.5625,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4309,cuda,medium,dorn_cuda_051,dorn_cuda_089,0.5625,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4310,cuda,medium,dorn_cuda_015,dorn_cuda_026,0.25,0.25,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4311,cuda,medium,dorn_cuda_056,dorn_cuda_081,1.0,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4312,cuda,medium,dorn_cuda_090,dorn_cuda_091,0.0,1.25,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4313,cuda,medium,dorn_cuda_042,dorn_cuda_091,0.75,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4314,cuda,medium,dorn_cuda_035,dorn_cuda_077,0.4375,0.5625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4315,cuda,medium,dorn_cuda_079,dorn_cuda_080,1.125,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4316,cuda,medium,dorn_cuda_069,dorn_cuda_098,1.8125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4317,cuda,medium,dorn_cuda_033,dorn_cuda_104,0.25,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4318,cuda,medium,dorn_cuda_000,dorn_cuda_029,0.5625,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4319,cuda,medium,dorn_cuda_000,dorn_cuda_047,0.375,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4320,cuda,medium,dorn_cuda_013,dorn_cuda_054,0.0625,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4321,cuda,medium,dorn_cuda_071,dorn_cuda_073,0.25,0.25,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4322,cuda,medium,dorn_cuda_081,dorn_cuda_110,1.125,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4323,cuda,medium,dorn_cuda_082,dorn_cuda_113,1.375,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4324,cuda,medium,dorn_cuda_029,dorn_cuda_063,0.375,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4325,cuda,medium,dorn_cuda_008,dorn_cuda_070,0.25,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_4326,cuda,medium,dorn_cuda_025,dorn_cuda_067,0.75,0.5,False,False,False,False,False,False,False
